wL1,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
1.772151899,0.09904712,5.491791103,2.893279174,2.226747248,2.831509674,3.547350102,4.174996159,1.816491827,0.859929505,0.206964073,6.43082595,28.59649941,3.44744359,0.080321701,1.080894726,0.339826474,0.007670295,2.307825934,2.015629338,0.153386569,8.09E-08,6.80E-08,0.10816809,0.434152491,0.135889399,0.090667852,4.02E-08,6.91E-08,0.077735341,0.270276944,0.52711363,0.315368762,-2352.068749,0.611203382
1.772151899,0.046192645,6.205115298,5.034711021,4.487645176,4.83072561,5.197842673,5.408931739,1.934133355,0.905831146,0.124839956,18.47100708,131.0709585,4.012861106,0.082323427,0.881646648,0.129223546,0.011050395,11.18213543,1.447854934,0.200978551,1.19E-07,9.43E-08,0.183621869,0.311936213,0.156309472,0.105752141,3.41E-08,6.16E-08,0.041401445,0.581886896,0.517856492,0.282825115,-2364.735962,0.606848763
1.772151899,0.140736771,5.506112076,3.40479007,1.680678385,2.881976157,3.122864596,4.224287829,5.30341939,0.857007002,0.122672434,43.40017747,382.6809595,3.67565663,0.040102826,7.875544153,0.705755766,0.068851219,14.88480433,1.467776151,0.174356454,9.47E-08,6.41E-08,0.151678315,0.310834658,0.19491519,0.1140469,3.12E-08,1.45E-07,0.054168147,0.551045494,0.330969995,0.442756507,-2407.49485,12.39205074
1.772151899,0.09308218,4.415828745,4.619635886,2.523542445,4.27631245,3.546172442,5.280690174,5.029102571,0.875366729,0.062817131,10.83739006,38.03554329,2.658922722,0.157123214,1.260126201,0.62286042,0.167730378,5.359886787,0.670437638,0.091841409,7.64E-08,3.92E-08,0.136129558,0.49990513,0.14521539,0.090806768,3.24E-08,5.84E-08,0.036101539,0.307051099,0.420389926,0.312988722,-2358.197429,5.963352685
1.772151899,0.109546377,4.501930367,3.555870939,2.366329573,3.442490803,3.170324473,4.615687793,3.046417263,0.885289882,0.11278225,20.18670355,59.96627613,2.839756507,0.621541617,1.049589529,0.448146773,0.077313661,2.175757579,1.253516685,0.075313787,9.40E-08,7.05E-08,0.114956479,0.366911167,0.15653863,0.19201214,7.79E-08,8.09E-08,0.094267473,0.332706841,0.349941055,0.340684109,-2335.71457,0.572077055
1.772151899,0.086876913,4.83285706,4.030001134,2.266246233,3.445688105,3.751770786,4.733715181,25.55518451,0.879421977,0.105724102,62.58212263,33.69615711,1.778788646,0.741418774,1.257782141,0.294018579,0.054334831,1.351444854,2.439576015,0.091435114,8.00E-08,4.35E-08,0.200498155,0.349479996,0.128906727,0.159663598,6.04E-08,5.84E-08,0.070016167,0.308347702,0.369524886,0.402760542,-2370.914689,1.115332544
1.772151899,0.077339305,5.290596536,3.655624486,3.56092143,3.89310825,4.435830324,4.971016578,20.73275111,0.909934028,0.067206284,11.98203084,10.07362451,1.49050435,0.206706886,1.694343826,0.421920812,0.154460922,3.366031791,7.709004291,0.214042964,9.59E-08,5.24E-08,0.177922797,0.271316788,0.149701299,0.129964256,6.92E-08,1.02E-07,0.057051576,0.336402532,0.496274926,0.606737089,-2357.199701,1.588951539
1.772151899,0.07576919,5.269643567,4.229812023,3.29094951,4.561929492,4.186606177,5.494620854,8.661738738,0.888695406,0.057822656,11.7877281,64.15523696,2.36225938,0.3367942,1.734289703,0.431878122,0.033509544,3.353754465,1.302561239,0.164470487,8.30E-08,8.09E-08,0.177563401,0.364358888,0.120721384,0.104069319,5.93E-08,5.54E-08,0.068816243,0.571226393,0.328866086,0.394216778,-2376.274289,0.329922174
1.772151899,0.228955609,8.108528254,4.713668626,3.092912882,3.677767741,2.232261107,5.452048544,0.537963069,0.717308727,2.267324685,354.3561633,43.94431211,2.304028004,0.291848357,10.94648483,8.992451161,0.045937746,0.161977106,4.557821618,0.184416314,8.67E-08,6.91E-08,0.135215204,0.388065873,0.164767888,0.084103779,4.27E-08,9.45E-08,0.043430649,0.340309852,0.830020532,0.467125443,-2461.257506,0.584471057
1.772151899,0.093520624,5.294492048,3.30667516,2.877033853,3.32788142,3.938283894,4.269427983,40.6018063,0.895681964,0.113143019,31.6258809,15.89497397,1.142691329,0.711651751,1.657941465,0.274513835,0.072666869,1.85840973,23.86821549,0.139327346,5.01E-08,7.34E-08,0.184182812,0.35888099,0.145819513,0.097129203,8.38E-08,7.37E-08,0.074659856,0.214566849,0.483410342,0.318523179,-2366.220795,0.370629638
1.772151899,0.080909247,5.49728518,3.954336977,3.39389897,3.748546294,4.360880245,4.744415986,8.420243296,0.879940119,0.179491476,43.86326953,57.64520477,2.227045514,0.209139176,0.954864958,0.203019293,0.007948867,9.333288278,0.928882561,0.243990125,5.64E-08,9.66E-08,0.1100802,0.277447872,0.193066328,0.102232214,1.02E-07,8.69E-08,0.07318292,0.485097516,0.377569618,0.34807427,-2324.127317,2.553576505
1.772151899,0.097868582,4.63030311,3.717521385,2.152224598,3.59156356,3.429875316,4.747282051,4.006005632,0.894221262,0.110479179,19.86104813,9.10023423,0.97848714,0.635482031,0.750555415,0.397041702,0.062364213,4.579770347,1.681932752,0.134227657,7.94E-08,5.18E-08,0.181043508,0.368283146,0.124349672,0.116335283,4.25E-08,8.60E-08,0.075760476,0.297786723,0.414117116,0.466790087,-2357.520311,5.660870548
1.772151899,0.107323664,4.614542755,4.119201663,2.620041541,3.835451254,4.192977139,4.624412121,2.84958345,0.882088485,0.105285629,14.99852471,21.00688354,2.411582638,0.187534537,0.755278233,0.410274943,0.043193332,4.076257082,1.998871861,0.183512608,5.91E-08,6.68E-08,0.161911471,0.457543671,0.086672298,0.07617083,6.75E-08,5.90E-08,0.03418887,0.294760922,0.499469373,0.441144215,-2324.724494,0.090725823
1.772151899,0.065259507,4.796817669,3.193368287,2.353270619,2.912764179,3.623688846,3.873881079,2.973678741,0.834456217,0.105188252,9.168874889,128.3312974,3.490538254,0.844753061,1.052174915,0.396139508,0.022031397,1.423977442,2.570738586,0.187985507,4.58E-08,8.24E-08,0.063060112,0.380504356,0.127565832,0.137628118,5.98E-08,8.96E-08,0.103255797,0.284649062,0.548137034,0.283660421,-2353.153109,0.333219118
1.772151899,0.066997909,4.936969337,4.096300016,2.375588501,3.763599281,4.328090475,4.563785445,3.756220934,0.915160423,0.096571508,21.59548234,36.3550662,2.517243222,0.118058457,0.919402016,0.530518003,0.125758401,8.983899493,11.00738244,0.099167493,6.91E-08,6.39E-08,0.174452271,0.404633297,0.167946352,0.103880328,5.97E-08,6.63E-08,0.049920001,0.33761611,0.447004073,0.489137108,-2343.619423,0.862248572
1.772151899,0.083310424,5.257610038,3.296952275,3.272877815,3.606160614,4.391597403,4.831955559,1.636256348,0.900784483,0.080852864,2.420616058,80.98111002,6.660627588,0.353606178,3.385353843,0.428604823,0.071424869,2.512160665,0.926413444,0.152260449,4.83E-08,1.04E-07,0.140188292,0.459101287,0.102975358,0.103527816,8.56E-08,7.14E-08,0.041946489,0.318365914,0.500205438,0.291703407,-2354.563345,0.256840857
1.772151899,0.092734425,5.154128834,2.92776558,2.582965102,3.365276097,3.341660983,4.357759954,5.495858565,0.841165322,0.067277002,15.86521753,69.92616925,2.495416093,0.263009247,1.520484984,0.746178881,0.055256593,12.18409603,1.122313682,0.191609318,8.62E-08,8.52E-08,0.148156713,0.262682844,0.167323721,0.15119535,1.22E-07,7.89E-08,0.079031681,0.296605662,0.473253355,0.422102956,-2347.118178,0.775269223
1.772151899,0.114454555,4.841992921,2.634901225,2.078820649,1.756578903,3.789305383,3.725821941,2.983473143,0.823019193,0.107695058,29.92971248,177.6617227,3.376410951,0.658828968,2.387683622,0.661432623,0.093740796,22.13919162,0.85971362,0.12605726,8.01E-08,5.64E-08,0.119657442,0.356952857,0.182867261,0.128455579,5.82E-08,1.27E-07,0.08600928,0.298083913,0.518999093,0.302456059,-2366.940819,1.514704946
2.025316456,0.125524988,4.341871548,3.029969711,2.365946961,3.553373917,3.053231535,4.971852956,3.458718103,0.888987348,0.047685714,11.89718814,56.17318428,2.98863336,0.373692678,2.476648678,1.265171616,0.091279535,18.43656851,3.487526068,0.174483801,6.79E-08,5.54E-08,0.228837764,0.292497431,0.149312065,0.100585872,5.71E-08,8.30E-08,0.054282804,0.408769188,0.355232774,0.429119503,-2368.531149,0.604137692
2.025316456,0.063167692,4.748779194,3.587670463,3.138105019,3.846513271,3.838681632,5.088964491,1.397526525,0.91375133,0.081519476,21.91753847,40.76568578,2.794104418,0.566788358,0.821167261,0.46987821,0.065447934,3.688515084,1.034385227,0.193493455,7.91E-08,7.97E-08,0.117777273,0.262285635,0.162490006,0.162817084,9.57E-08,9.83E-08,0.101136194,0.48258661,0.447669313,0.32513376,-2391.814199,4.029900651
2.025316456,0.070220674,4.92202307,3.778654916,3.510288948,4.132261512,4.011607752,4.83003951,15.5991937,0.915105382,0.158645194,116.3290669,44.20644836,1.549194948,1.082028009,1.462563625,0.173470191,0.003720299,15.09717546,1.146530164,0.141980649,8.61E-08,5.71E-08,0.124681523,0.346089332,0.200837628,0.111958149,1.01E-07,5.56E-08,0.074452419,0.585248971,0.284650863,0.379335033,-2331.230545,1.275316018
2.025316456,0.094608494,4.913573193,3.03813564,3.2330826,2.43767073,4.242231269,3.718058032,1.444921755,0.870906851,0.162124206,9.268156659,51.74542357,4.589365719,0.662462533,1.446689238,0.342320518,0.013484974,1.208797229,18.0661058,0.173634673,5.09E-08,5.35E-08,0.171352369,0.436897539,0.107378569,0.077144643,2.78E-08,9.29E-08,0.033591981,0.320166864,0.411922521,0.451154566,-2342.68973,0.505853089
2.025316456,0.099172186,3.552302146,2.208234819,0.448601259,1.9995244,2.583036878,4.036316852,5.440037412,0.904194499,0.099970433,20.18218203,589.2010895,4.184365039,1.643312954,8.51102213,0.655923969,0.280818117,4.665316264,3.815717474,0.1661551,6.60E-08,6.10E-08,0.175158341,0.290065346,0.107213055,0.155754847,1.10E-07,1.08E-07,0.105652966,0.51252505,0.564905886,0.420204623,-2381.270436,4.204245315
2.025316456,0.092520261,5.167573735,3.132449603,2.482805272,2.800212684,3.920114346,4.097639774,2.480953005,0.860745334,0.161823281,18.76296407,54.39617994,3.327429761,0.204790409,1.493840063,0.334652047,0.017115317,6.181479458,2.897782167,0.11349551,7.63E-08,1.35E-07,0.150443619,0.324480383,0.153471296,0.183014095,5.71E-08,8.21E-08,0.075094746,0.395988489,0.427571455,0.299586304,-2320.977147,0.35221474
2.025316456,0.100048883,4.868680524,1.788790086,1.754401664,1.984580094,3.210095698,3.24618691,7.848924712,0.901559702,0.105333942,29.06516084,144.7056043,2.20583913,2.198236798,3.032943996,0.745562877,0.033023526,8.229439664,1.079157084,0.150885109,1.05E-07,8.02E-08,0.093789946,0.37484395,0.147966703,0.150746546,8.50E-08,9.47E-08,0.08176738,0.258723289,0.368916138,0.315518897,-2369.846638,1.602948996
2.025316456,0.114996142,4.902877993,3.359043435,2.014007767,2.473401378,3.444713291,4.255761449,1.69773291,0.876560925,0.127762209,9.079860777,70.60018928,4.604712017,0.177436221,1.194134973,0.537598256,0.076008916,1.262429833,42.32913593,0.113976605,1.73E-07,9.30E-08,0.092201394,0.360441717,0.192302729,0.139670657,6.62E-08,9.23E-08,0.101406473,0.217779922,0.559470275,0.350699561,-2347.319993,0.29701693
2.025316456,0.072509124,5.183007119,1.534075034,2.763249491,2.995567474,3.99908903,3.67351791,18.86182173,0.907730905,0.055024132,27.91677149,797.782072,3.46304103,0.693149626,5.249180988,0.940907865,0.197478723,2.521560549,0.673571551,0.208526289,6.21E-08,3.75E-08,0.169172456,0.345829669,0.139297387,0.071199085,6.93E-08,8.03E-08,0.065974865,0.497925809,0.450481982,0.323078383,-2373.181768,6.568907569
2.025316456,0.084159868,4.363075081,2.338922567,0.78885134,3.337917707,2.194536957,3.728979641,6.397211175,0.836397419,0.093673825,21.22383316,45.9516656,2.150789555,1.473303257,3.315946585,0.578211312,0.033492068,5.942313575,1.18439597,0.094848813,3.77E-08,4.90E-08,0.16646449,0.393938174,0.124552678,0.146455001,5.99E-08,5.88E-08,0.073740639,0.381571634,0.483925991,0.444784528,-2374.710604,0.845126874
2.025316456,0.076891311,4.271208279,3.03851959,2.952391825,2.814974733,3.680196112,4.126999335,6.544400512,0.868548384,0.16841802,31.66930922,23.50814745,1.299341657,2.301082769,3.307824139,0.194956482,0.012050653,2.778815119,12.64624493,0.125100717,1.12E-07,5.69E-08,0.080272011,0.476872147,0.153844856,0.106421816,5.03E-08,9.73E-08,0.057488136,0.297210121,0.466970692,0.490311721,-2348.718747,1.305710884
2.025316456,0.176781219,5.170106373,3.494760476,2.584600798,1.81588161,5.437109699,5.079371927,1.691132333,0.968601303,0.067809475,158.4754698,15.67709663,1.219407164,1.17879737,1.923994285,1.790626871,0.016616798,1.626287065,37.20399089,0.193642959,1.05E-07,8.47E-08,0.085130895,0.29392929,0.166052694,0.168033385,9.36E-08,6.18E-08,0.093210433,0.564234197,0.714233129,0.403832868,-2428.348533,0.950920513
2.025316456,0.084104418,5.506146205,4.333515225,2.629605224,3.738658704,4.25903043,4.579002847,0.767320065,0.872667031,0.086152406,16.14343675,268.5146285,9.021392543,0.749513776,0.372233964,0.773087647,0.148575958,29.25936434,3.422240174,0.214186439,9.53E-08,6.35E-08,0.256386046,0.228170123,0.139823888,0.098927292,5.31E-08,1.31E-07,0.062505869,0.63486837,0.723326295,0.334815767,-2386.867745,0.414029996
2.025316456,0.102896299,4.252295461,3.475777839,1.228846615,2.686147759,3.618391309,4.378577878,1.571769236,0.855333894,0.095318395,9.905948306,111.1766567,5.496673801,0.059206642,2.971172218,0.718589353,0.085120037,3.201345105,11.01894869,0.139296054,1.00E-07,8.73E-08,0.179585312,0.362277712,0.156533809,0.118248768,5.16E-08,7.82E-08,0.044058029,0.340855659,0.45402511,0.450621684,-2355.64756,1.84302157
2.025316456,0.130425024,4.948663296,3.24240441,1.221534451,2.982368574,2.959896632,4.203781014,1.555332961,0.807097976,0.133609853,45.36205856,159.0493315,4.014710784,0.33714895,4.621569335,0.566653624,0.179901588,111.6408369,1.185593057,0.141905638,9.16E-08,5.53E-08,0.18342111,0.361359988,0.13918858,0.113528239,3.40E-08,6.71E-08,0.060596196,0.588095979,0.656934625,0.461467272,-2387.682046,1.839594332
2.025316456,0.103625592,5.010456381,3.419476171,1.802087481,4.20906877,3.014314855,4.778491173,1.459587635,0.82800939,0.101428327,11.90475541,176.1408561,5.742376378,0.017461046,1.295305947,0.612315173,0.054096868,8.998704213,5.87959432,0.18720715,1.37E-07,1.20E-07,0.085945947,0.39445225,0.141685361,0.106275278,7.04E-08,1.35E-07,0.084433552,0.401935264,0.422523777,0.512484098,-2349.19752,0.29597444
2.025316456,0.109056459,4.565017375,2.875045553,1.967918576,2.697481832,3.295229795,4.629056091,1.383723839,0.888138105,0.087201655,5.277941743,21.40725076,3.901399091,0.211121449,1.816537911,0.782594009,0.3066236,4.671684901,10.28158218,0.093952748,6.90E-08,4.36E-08,0.17750448,0.350259142,0.171652056,0.165706599,4.16E-08,1.08E-07,0.040924713,0.28956854,0.396113091,0.296039118,-2338.108274,1.457811928
2.025316456,0.078576068,5.040895974,3.895840189,2.963783394,3.707930879,3.931385975,4.667266007,2.0520043,0.893702242,0.113644426,11.88728422,12.7376719,2.288325751,0.324536122,0.959317272,0.36780913,0.046860457,22.51980381,1.222552458,0.155803351,1.01E-07,4.67E-08,0.184052384,0.402061692,0.110941817,0.107184071,3.58E-08,8.88E-08,0.039956413,0.331494512,0.637530799,0.464083692,-2331.311939,2.72133443
2.025316456,0.135797032,4.455658956,2.356285375,1.979258062,1.536248809,3.74744854,4.022379626,7.336425733,0.874214785,0.11392392,96.78403667,106.1013257,2.766523212,0.273109467,5.574203191,0.555309968,0.095580175,0.22015898,1.400261716,0.136826298,7.32E-08,3.69E-08,0.177224466,0.382630791,0.117556815,0.106931106,3.61E-08,8.48E-08,0.078830294,0.501658335,0.553091021,0.35141458,-2380.158129,0.679336585
2.025316456,0.087757213,4.468931366,3.969466277,2.241208887,3.452333499,3.231921205,4.466857109,7.182951956,0.843593561,0.07518363,29.80828187,12.05498393,1.424444609,0.505886253,0.472070959,0.495599524,0.120225732,3.668325803,5.676113294,0.132814766,8.21E-08,7.04E-08,0.123208611,0.364334393,0.150825891,0.16820256,9.47E-08,6.78E-08,0.060613464,0.303234053,0.526563575,0.353013512,-2342.40127,0.461037519
2.025316456,0.121056597,4.943061832,1.628227336,2.365721607,2.626697078,3.176898121,3.800036942,3.112358516,0.874181073,0.07835841,29.19360112,167.7095777,3.509893922,0.792847429,2.802297194,0.931346102,0.170236312,3.239888408,0.321371662,0.060922409,8.14E-08,7.94E-08,0.185479304,0.396410389,0.142185197,0.155714744,6.19E-08,5.45E-08,0.05928768,0.335854402,0.439580034,0.305406207,-2355.473766,0.720082804
2.025316456,0.140839261,3.544993111,5.315232766,0.931765051,3.246072635,3.634829936,5.526568027,0.60305233,0.888883997,0.071023438,4.858591038,552.3378006,18.31833899,0.14918177,1.733541104,1.201105829,0.191344583,1.62972463,16.4172917,0.094256792,1.55E-07,1.00E-07,0.201131067,0.315510119,0.179875892,0.151084415,1.27E-07,1.36E-07,0.058141196,0.279916384,0.6313413,0.352633338,-2374.67356,2.863716343
2.025316456,0.112873909,4.859617975,2.213848379,2.305915798,2.124569856,4.031767999,3.612726077,10.32835965,0.85948066,0.119296508,50.92643535,163.7289009,2.410462581,1.343229142,1.669856685,0.396658171,0.051895753,20.71368162,0.72267834,0.124555494,6.02E-08,6.38E-08,0.113472208,0.432361889,0.11264398,0.12936711,4.29E-08,4.88E-08,0.087599103,0.315047726,0.384263718,0.288794917,-2334.879963,1.28595071
2.025316456,0.059840939,5.174459535,3.42569213,3.406642695,4.071945207,3.91860448,4.761474085,7.531582002,0.906266525,0.057571102,14.4395142,7.368219116,1.446541064,0.392978691,0.73384315,0.473535121,0.152326212,1.74770916,8.585058047,0.274239383,8.24E-08,9.61E-08,0.139098772,0.283221161,0.125222778,0.117096147,4.20E-08,5.52E-08,0.061121484,0.279549011,0.468347452,0.338185655,-2355.176079,3.866448045
2.025316456,0.089491021,3.523710139,2.614784026,1.508133208,2.678387733,2.677827707,3.515690225,4.380626028,0.927336615,0.032194179,3.708596884,55.446908,2.601754945,1.230357159,5.099129864,1.587141619,1.8505638,1.031615562,5.818148511,0.210903861,7.62E-08,6.26E-08,0.185045517,0.229216797,0.177429249,0.155068606,3.77E-08,1.05E-07,0.042335688,0.160111044,0.693808846,0.410684839,-2377.987663,0.558255595
2.025316456,0.105225631,4.787695348,3.076302207,1.901606414,3.399921398,3.478556426,4.457654139,1.718616845,0.879436817,0.048459578,7.960059281,144.2007993,5.188677884,0.209356938,3.532092189,1.320643501,0.187813153,12.10920061,0.865644387,0.087011335,7.30E-08,3.39E-08,0.165803748,0.520165385,0.115221841,0.067793591,2.88E-08,4.56E-08,0.044003919,0.427252519,0.447292572,0.380832153,-2362.120296,0.613866269
2.025316456,0.075220717,5.093016027,3.760769747,3.137537629,3.099302719,4.488222638,4.27147728,0.694110132,0.911641738,0.106047183,4.337726365,202.2977128,11.13214641,0.46276399,1.673507893,0.451231943,0.160008611,0.408498726,12.4155521,0.078949447,7.53E-08,5.58E-08,0.188856813,0.282857386,0.171418444,0.178331344,8.79E-08,9.21E-08,0.099586255,0.287781691,0.673428034,0.309734145,-2384.11979,8.6934878
2.025316456,0.084454837,4.287975164,3.294370302,1.936421553,2.789434616,2.970805013,4.288334278,10.41444642,0.832796282,0.096713877,10.10156546,22.42645243,1.624025,0.746685164,1.674352618,0.424799941,0.045367578,1.408099772,4.977164096,0.117459288,7.54E-08,5.93E-08,0.181082316,0.293071623,0.167033761,0.124178155,7.51E-08,6.71E-08,0.117174581,0.221564678,0.68597613,0.514356769,-2357.130148,0.992491064
2.025316456,0.117077127,4.461736558,1.629375188,1.780478218,0.712705492,3.228516125,3.737146983,10.35978834,0.836763049,0.070564696,19.61137372,67.02505408,2.228923181,0.522542596,4.758956302,1.281387829,0.146488071,41.66066085,0.627736624,0.208138463,8.31E-08,5.27E-08,0.141794921,0.346750885,0.148750805,0.110876452,8.05E-08,1.51E-07,0.043688108,0.233686781,0.585706761,0.268238672,-2390.011003,0.736865405
2.025316456,0.070250413,4.589067344,3.397309947,2.52678679,3.705189113,3.407401334,4.628038029,8.583814963,0.873183902,0.08143774,28.08320875,35.22934008,1.753730803,0.734115741,0.762574525,0.462564701,0.029456358,5.46998627,10.75382465,0.186778297,8.46E-08,6.65E-08,0.105493098,0.419402892,0.131723153,0.101698071,5.95E-08,6.04E-08,0.054904219,0.504639389,0.431955322,0.253511128,-2385.441471,2.33764208
2.025316456,0.137229498,4.941644918,2.030921652,2.586330816,1.620683817,2.516069824,3.573195553,1.640647899,0.586295932,0.049139944,62.82110027,28.72984862,5.21471461,2.147524421,1.615826352,0.50341423,0.659556471,7.436019445,0.131180153,0.109626963,7.44E-08,4.16E-08,0.106653102,0.536699616,0.126887526,0.080608369,2.93E-08,6.41E-08,0.039524214,0.916453703,0.543331535,0.329477812,-2450.400283,3.686030887
2.025316456,0.08908298,4.248693686,3.465088322,2.073226011,2.771033233,3.349262676,4.231798727,20.23583087,0.854190463,0.220432989,73.46676228,28.0053319,1.532672069,1.191488188,2.587478208,0.168158487,0.006412067,4.764581465,24.1300114,0.115523887,9.06E-08,6.58E-08,0.192338854,0.35616433,0.10204491,0.157972398,3.85E-08,1.01E-07,0.075955324,0.339025512,0.442770222,0.389154627,-2339.085126,0.797038795
2.025316456,0.133462365,4.706156993,1.230590193,1.302286078,1.072131144,3.05386611,3.159110654,15.2941375,0.827549475,0.048090371,55.05028041,380.0948063,3.090620402,1.469124244,4.558412335,1.534029928,0.127068556,10.46650967,3.63731656,0.122934928,6.26E-08,6.72E-08,0.187111088,0.375354681,0.122899475,0.120310658,7.81E-08,8.51E-08,0.071388876,0.455210968,0.575167894,0.372500126,-2380.16061,8.454651681
2.025316456,0.069273802,5.48581864,3.313982535,3.343250478,3.879118411,4.183117357,4.365871404,1.858640899,0.882890086,0.079202682,14.95965028,119.7562862,4.092404037,0.281637663,0.565549648,0.480762877,0.053708313,6.908274878,1.614003204,0.222053799,6.33E-08,8.16E-08,0.103678544,0.29412634,0.201175799,0.114864532,5.95E-08,8.61E-08,0.064100694,0.474459088,0.473259429,0.374769151,-2347.308348,3.98437537
2.025316456,0.097705565,4.539282626,4.575045217,1.603516737,4.397411923,3.169562817,5.154187472,2.141644727,0.90061317,0.055944545,18.66522724,33.75534883,2.888078329,0.267569858,0.50238626,1.045378323,0.053991813,6.918636812,5.052118211,0.136716744,6.18E-08,5.75E-08,0.171435054,0.395121268,0.119737502,0.101936438,4.85E-08,7.20E-08,0.075052755,0.325116843,0.383808844,0.402609334,-2363.518676,0.312768522
2.025316456,0.072711929,5.527139685,2.919940827,3.768689239,3.459458835,4.44223553,3.862953447,1.679441709,0.877103466,0.031444177,9.528932322,102.2892184,4.75020145,0.282869687,1.974542753,1.391192398,0.048238936,21.42269569,5.506325335,0.25458439,5.26E-08,7.79E-08,0.159072781,0.373300123,0.101430439,0.071773897,6.96E-08,8.02E-08,0.039838089,0.489267661,0.427817658,0.424689582,-2364.30093,0.299850063
2.025316456,0.115537669,4.815546849,1.941907496,3.237699957,1.056204196,4.645649478,3.592193312,4.279235433,0.851895151,0.162252591,29.09240162,79.89956669,3.172030179,0.650705542,2.28564241,0.407267833,0.01303673,1.929995411,3.623111728,0.236456572,4.61E-08,4.96E-08,0.07253038,0.354240723,0.140185549,0.119034094,4.30E-08,1.04E-07,0.077552439,0.419730326,0.394308544,0.346915086,-2354.887942,0.750759815
2.025316456,0.152277432,4.471506031,3.077265637,2.308317069,4.084412626,3.150638063,5.155982892,13.15350062,0.881312767,0.039389919,32.77277652,169.7582048,2.450439489,0.304046456,1.766595196,1.490060491,0.113617482,13.16644137,4.755965252,0.146184665,7.13E-08,4.80E-08,0.143501826,0.425054378,0.125976889,0.119479849,5.40E-08,1.15E-07,0.039802104,0.371685922,0.450736538,0.322248496,-2397.235758,4.285475898
2.025316456,0.101436844,5.110053974,2.645388067,2.979687646,2.633996885,3.669612207,4.079368907,1.341088862,0.874915299,0.063350379,4.186080891,12.01527689,4.21561086,0.352869256,1.709219875,0.836617527,0.216276748,2.014854173,13.86770664,0.105917799,5.58E-08,7.30E-08,0.148161365,0.428992877,0.119017733,0.153156509,8.94E-08,7.59E-08,0.044753422,0.247402452,0.510538546,0.361491996,-2353.3042,5.084468705
2.025316456,0.131172556,3.950760031,3.552191318,1.896136413,3.150275589,2.666777514,5.154353095,2.403225902,0.850139207,0.123757613,22.38862845,78.15430063,3.509566921,0.242423968,1.184293555,0.446812755,0.070272822,1.148644851,1.100227788,0.218308777,1.14E-07,6.30E-08,0.127804724,0.290035961,0.120730747,0.162810268,8.45E-08,8.43E-08,0.080309179,0.278961727,0.412795594,0.272504125,-2330.341685,0.583270938
2.025316456,0.083388424,4.852771641,3.430731049,1.536307001,3.512729276,3.313479641,4.367747683,6.926348753,0.839115476,0.076611528,41.21577895,86.20294655,2.777563879,0.207364068,1.055202528,0.597589779,0.172617852,5.140728624,0.928044108,0.167630006,1.08E-07,8.25E-08,0.12447246,0.373696618,0.142911161,0.127891845,6.71E-08,7.93E-08,0.063397574,0.357550819,0.381742626,0.390103358,-2364.352805,0.618186619
2.278481013,0.058451697,6.293869909,4.657275419,4.178671646,4.325284376,5.086425715,5.047331684,0.898137975,0.883941703,0.133713617,40.48965626,527.8743071,7.218863735,0.576323587,0.104442064,0.439330602,0.013438862,0.073273523,27.27138583,0.211414535,6.36E-08,4.03E-08,0.245517037,0.232836801,0.158425879,0.113584257,6.42E-08,8.26E-08,0.03822124,0.721095809,0.75018166,0.429327279,-2379.281926,0.60959801
2.278481013,0.070190427,4.309169341,3.166889221,3.060455608,3.1926904,3.870061476,4.589932001,17.37392512,0.904854559,0.061576509,24.58083558,15.83711152,1.602212996,1.504837067,3.175353424,0.625851687,0.02493982,1.862430566,33.0588187,0.144588137,9.67E-08,7.37E-08,0.131569331,0.293597482,0.200474498,0.135110245,1.31E-07,9.37E-08,0.094659911,0.710367126,0.484969705,0.44318447,-2366.168988,0.472552989
2.278481013,0.151999659,4.848277183,4.253229749,2.20355446,4.055738568,3.379253568,5.523057009,5.283691967,0.883603582,0.236321983,94.84991458,114.5099873,3.030493655,0.310704432,1.654956303,0.202867249,0.006462078,13.3652244,1.107620879,0.149215899,5.19E-08,5.13E-08,0.117732618,0.397983206,0.139129797,0.117796933,7.20E-08,6.05E-08,0.078141311,0.414988604,0.308438073,0.303359627,-2333.489749,0.49433678
2.278481013,0.089237995,4.85954654,3.499971565,2.587592743,3.687530647,3.920648172,4.518369596,7.202323349,0.9131305,0.060303121,26.10598503,7.771866553,1.34444942,0.240745742,1.31382694,0.701679617,0.338395695,5.324823866,15.71989252,0.175554486,6.73E-08,8.49E-08,0.172871294,0.436424795,0.079700416,0.095853345,4.28E-08,8.42E-08,0.039595385,0.306879784,0.350001213,0.417547635,-2354.632938,0.983276811
2.278481013,0.106630048,4.661035263,2.553907843,2.046508121,2.293723618,3.320951113,3.695586071,14.68870332,0.820692558,0.085682448,56.13948612,55.58437527,2.393763961,0.340549044,2.415123675,0.750789776,0.155408713,152.2178429,0.737824888,0.154723428,5.27E-08,1.07E-07,0.123779044,0.330867476,0.148686432,0.169905847,5.66E-08,8.65E-08,0.072037469,0.278760062,0.540255737,0.286117868,-2353.801912,0.23211495
