P2,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.606139869,0.123435275,4.229038577,3.402386099,1.293630817,4.127446105,2.901201643,4.396050616,45.36330542,0.872556582,0.053166777,96.00184053,41.83689099,1.965897163,1.685327127,0.714242258,2.159003917,1.167834703,0.11842755,14.85946504,0.159998869,7.67E-08,6.30E-08,0.174377393,0.276393407,0.155474794,0.156248854,8.05E-08,9.88E-08,0.077506363,0.252521778,0.494502554,0.27219768,-2380.3537,1.84483947
0.606139869,0.1157444,4.912590316,2.533049576,2.426861272,2.582962381,4.207565791,3.579702926,0.524284157,0.911158572,0.065186742,3.542713603,105.6113068,3.205818688,18.7910645,0.766757348,3.594313009,1.160496635,0.441298956,0.167190318,0.125063591,9.01E-08,7.43E-08,0.219173783,0.335116959,0.126459088,0.096682665,3.99E-08,5.46E-08,0.097503655,0.143282786,0.832881524,0.340610773,-2369.386811,0.334238177
0.606139869,0.084468897,4.29130149,3.385090757,2.277771741,3.239704026,3.148698549,4.494760582,13.58278264,0.827177261,0.154856846,33.87209485,101.6372728,1.289201165,2.166048926,0.039077374,0.71593511,0.293579529,0.021641588,0.108072408,0.225694333,9.61E-08,5.67E-08,0.082906139,0.394740354,0.118172933,0.126260498,1.01E-07,8.47E-08,0.052225404,0.304260413,0.456980599,0.302109172,-2325.756671,0.752959279
0.606139869,0.318878607,7.79744265,7.581302618,1.511839459,2.596367434,3.807807834,6.390523671,2.226421396,0.70682573,0.233817994,1139.899272,8091.468426,1.480347547,3.688764894,0.039100632,3.119031594,2.010859297,0.377379497,5.816687587,0.096249833,1.12E-07,1.14E-07,0.104779552,0.428125003,0.178210422,0.13698334,8.22E-08,1.07E-07,0.055651435,0.430551329,0.621535958,0.575181493,-2455.129832,0.451455663
0.859696433,0.091487328,4.105118395,3.601111992,1.620114826,3.433033612,2.668458595,4.487721892,4.774901381,0.811799932,0.088686394,44.12303196,15.58343767,2.083200965,1.854249113,0.455170143,0.134055032,0.6569883,0.106458979,1.40507163,0.169665402,6.43E-08,4.87E-08,0.095891303,0.393499853,0.125127387,0.153926696,6.93E-08,7.70E-08,0.0618891,0.273370292,0.40972272,0.554787878,-2367.409776,6.432570423
0.859696433,0.098504323,4.280536169,3.890442776,1.906108787,2.993431466,3.659221101,4.835788482,1.051379055,0.906759041,0.042865722,5.060016915,38.129373,1.308042265,3.456964284,0.048012773,1.262239438,1.736190414,0.279580167,0.293227767,0.20183954,6.49E-08,6.85E-08,0.168392784,0.237588759,0.132574406,0.170846869,9.81E-08,1.14E-07,0.088757297,0.287809325,0.505326174,0.502608993,-2351.671914,0.484850472
0.859696433,0.122560104,5.401909958,4.410363725,2.270131907,2.316510616,3.578132452,4.601341885,3.835813396,0.814705257,0.143680152,203.7273957,557.9289637,1.62809679,2.670008968,0.556885636,1.615185709,0.759778556,0.218715143,3.208585664,0.19629637,8.88E-08,3.57E-08,0.136658799,0.334133135,0.146312977,0.11342135,3.75E-08,1.05E-07,0.073177102,0.657853517,0.778791196,0.360124143,-2444.528695,14.56858581
0.859696433,0.095065972,4.419847589,3.349157797,3.111529211,2.805698386,3.592064883,4.499586309,1.251610452,0.859669467,0.171012377,30.29260843,217.719057,3.100523781,6.593199955,0.825883603,1.055882821,0.30367254,0.022589697,5.326355456,0.169153958,6.17E-08,8.01E-08,0.077966887,0.44347566,0.136496073,0.099982022,6.25E-08,8.05E-08,0.072925115,0.343241157,0.401678747,0.310402438,-2323.756741,3.888330899
0.859696433,0.097536614,4.887656531,3.190594175,3.02254636,3.561990752,3.672659942,4.667399922,5.563609217,0.837857065,0.070863439,72.76566855,101.4614475,3.111660687,2.989145499,0.231660834,2.221603827,0.571376289,0.029753717,7.490985772,0.229241558,5.03E-08,6.95E-08,0.10519068,0.337329364,0.143041354,0.112222729,3.37E-08,7.33E-08,0.072974089,0.375365689,0.40578651,0.393822303,-2382.125244,7.458102708
0.859696433,0.170675853,4.488646553,3.651359242,0.340691326,3.888694826,4.183745364,4.380251543,2.962162013,0.858786582,0.066841416,254.0284969,463.11444,3.401866413,4.804877793,0.164960114,6.959202214,1.032830797,0.053338034,109.1961092,0.223056367,4.54E-08,5.10E-08,0.11446483,0.354216072,0.163968073,0.066939244,5.13E-08,7.95E-08,0.077355186,0.809478424,0.546371498,0.561284983,-2387.199754,4.276905861
0.859696433,0.122248209,5.947518871,2.91156912,3.283217815,2.086079752,4.75862681,3.048721642,2.601615756,0.867058923,0.098742856,90.59776301,114.6099694,3.294649,4.290577033,0.094947288,0.961670049,0.557922113,0.123265917,2.202520678,0.129818614,6.27E-08,9.90E-08,0.07358603,0.422677924,0.12290025,0.162011656,4.39E-08,1.12E-07,0.089005209,0.316812399,0.326918343,0.351906425,-2348.069329,4.571820323
0.859696433,0.090898276,5.48799933,3.045480711,2.820285517,3.170671526,4.263884355,4.360636708,2.595395314,0.898686671,0.049905891,22.97298852,107.0573746,1.10579199,2.231100162,0.144683193,1.401455355,1.663738751,0.347527355,1.762306724,0.168601675,8.53E-08,3.05E-08,0.149114123,0.285716864,0.15439196,0.158170054,6.46E-08,8.22E-08,0.084005062,0.398119098,0.730930644,0.402387888,-2363.060267,0.767851254
0.859696433,0.077762323,4.413332711,1.82428221,1.836918886,2.173082236,3.530808904,3.84457428,8.228618459,0.917455632,0.028292585,111.3972922,143.787699,3.27142044,2.766252167,2.020141536,3.415811472,2.505014042,0.410041819,0.604278623,0.209022797,3.85E-08,7.57E-08,0.170943326,0.259296811,0.143063682,0.173581465,3.13E-08,8.24E-08,0.044091691,0.409678776,0.530077667,0.293425173,-2371.302406,1.231216347
0.859696433,0.141784028,3.869195979,2.06093114,0.449918494,1.596535457,3.228318869,3.182991198,1.670376872,0.858725167,0.058505131,18.88361833,177.6732773,4.543106725,6.147145229,1.757772083,5.175114938,1.324057356,0.19944713,1.280371712,0.165760625,6.38E-08,6.62E-08,0.204560972,0.24287271,0.123244055,0.186679088,7.47E-08,5.64E-08,0.076882289,0.358108168,0.468924604,0.361668596,-2364.985597,1.169403777
0.859696433,0.122640537,5.128867812,2.415980365,1.893214712,3.877093117,2.392120051,4.208212534,2.142030202,0.834194326,0.103709905,5.959302468,12.12626014,2.740975521,2.15822633,0.596825847,2.897178718,0.453971245,0.008621922,1.739645553,0.230558453,1.37E-07,7.76E-08,0.068521076,0.339086465,0.20184324,0.098543736,5.98E-08,9.39E-08,0.061446662,0.459649069,0.500950144,0.354631449,-2380.452589,3.814792942
0.859696433,0.073082373,4.551588678,3.078077448,3.131506839,3.45694308,3.848087252,3.865662183,1.445324684,0.927565899,0.055142295,69.7444978,40.5536621,3.51845196,5.015842591,0.016735325,4.309808494,0.557968587,0.6661348,1.686365211,0.107502712,1.38E-07,3.98E-08,0.270575406,0.282583968,0.159360453,0.128283556,6.13E-08,1.25E-07,0.051693541,0.513473375,0.49132551,0.443081177,-2422.524654,3.407552417
0.859696433,0.096258226,5.118510602,4.599399726,2.521651824,3.884209985,4.000877986,4.260626313,0.309643779,0.90495749,0.203878411,33.74209948,10.57290906,26.79506969,2.834716755,0.46678068,0.217644069,0.399307786,0.065442965,0.422001964,0.144306833,6.08E-08,5.64E-08,0.108976941,0.40227507,0.144315549,0.132655031,4.47E-08,6.90E-08,0.067470345,0.341166575,0.483483532,0.311762099,-2536.91445,17.94892727
0.859696433,0.153302073,5.201502082,1.931808069,2.409808498,2.597457054,2.705725215,3.725696066,0.512955417,0.781218746,0.149168546,57.63440559,72.60429172,13.973864,22.7982348,0.11829173,7.937554541,0.31911108,0.035136903,0.258480572,0.101980383,6.65E-08,6.36E-08,0.200376868,0.425320285,0.120568904,0.078906639,4.72E-08,5.60E-08,0.072846688,0.421656443,0.52254563,0.389542736,-2429.243245,1.345736355
0.859696433,0.078942578,5.565028364,3.792579516,2.513820434,4.107687575,3.663198173,4.941659168,1.789614665,0.835277937,0.066485455,50.60251083,28.39062573,4.660065069,4.354314857,0.078478815,0.93311916,0.695456844,0.105899919,6.841544486,0.269499692,8.59E-08,5.69E-08,0.060445931,0.316066401,0.138708691,0.150393448,1.12E-07,8.67E-08,0.064885494,0.258167167,0.435455646,0.401484354,-2385.293019,1.12526744
0.859696433,0.116124505,3.538034856,2.182604793,0.804244172,1.832900171,2.574021355,3.554306646,1.644771396,0.90393257,0.126776674,168.1158787,119.4215495,6.367100118,6.258555601,4.889179336,15.76266146,0.451587918,0.214723951,6.007291393,0.309419337,1.17E-07,6.44E-08,0.145962695,0.242805437,0.142638288,0.117034437,9.84E-08,6.19E-08,0.042139464,0.477356281,0.503968834,0.392388821,-2366.471288,0.959093649
1.113252996,0.10042097,4.051808917,3.197334776,2.016527361,2.546050071,3.031140239,4.696979889,0.720086543,0.849938268,0.075563783,42.57670111,9.002625377,9.161273833,4.966040244,0.810961564,0.84294288,0.818243353,0.027441125,4.796690824,0.2151274,5.60E-08,5.22E-08,0.074581056,0.335904409,0.165448775,0.151276114,6.25E-08,7.97E-08,0.057661995,0.294195262,0.369287976,0.537600442,-2356.25023,1.357687147
1.113252996,0.137048589,4.237726483,2.458139154,1.504791313,2.504488372,2.679741587,4.054993682,3.18472321,0.856113127,0.203231487,9.413411152,271.1183295,1.455772335,3.4629924,2.428397199,5.078662068,0.298783282,0.007602961,5.607307642,0.166535766,7.76E-08,6.60E-08,0.191687075,0.226451219,0.128404162,0.217013795,7.65E-08,9.42E-08,0.069907668,0.377480014,0.411673852,0.489039779,-2343.193553,1.72004437
1.113252996,0.078142877,4.267352121,3.912679479,2.686299259,3.763838171,3.934601121,5.008229888,0.696489746,0.849907523,0.042565235,38.7831706,48.84866619,17.03658073,15.15156415,0.484521625,1.595201518,0.739884534,0.076803282,1.313911183,0.164341119,6.50E-08,7.07E-08,0.201811299,0.32406229,0.113822308,0.123330848,7.16E-08,6.50E-08,0.072631864,0.55520882,0.440450107,0.457693722,-2368.439031,1.472971416
1.113252996,0.08547491,6.044749861,3.707859801,4.31491914,3.994967086,4.861254353,4.533567234,1.49880492,0.908200598,0.140726075,38.89685814,271.6032724,2.843598085,5.406142651,0.429299144,0.661227042,0.158181899,0.008571918,1.401063438,0.095396382,1.30E-07,5.99E-08,0.15252513,0.368749857,0.18196678,0.151580289,9.01E-08,6.67E-08,0.049781216,0.754672011,0.426863298,0.285395301,-2347.379724,4.106018631
1.113252996,0.136603849,4.267794526,3.131060695,1.129934673,1.897838188,3.404612019,3.689918817,1.353344332,0.817522538,0.107470774,199.2169453,88.5102325,6.549216104,7.044137411,0.236978222,1.981630491,0.814262135,0.060230937,3.233831134,0.119938799,4.94E-08,8.57E-08,0.070700199,0.465136442,0.171252393,0.1109153,7.20E-08,6.16E-08,0.062056598,0.198265573,0.443916941,0.33184615,-2390.71803,4.768214761
1.113252996,0.0749986,4.567240783,3.08942299,3.215501219,3.522772729,4.031776092,4.352069806,2.960019717,0.946189273,0.031985766,5.758812821,24.69523681,1.608342575,1.975205055,0.452164541,2.57748653,1.227423956,0.39999475,1.527648467,0.183627522,9.02E-08,6.37E-08,0.20472293,0.348672139,0.141383758,0.073289329,5.07E-08,4.95E-08,0.048304069,0.478640268,0.490884232,0.288763603,-2379.976712,2.537898418
1.113252996,0.131513844,3.902630666,2.712299978,2.153693476,1.845931408,3.486260649,4.038376426,3.289947266,0.857532693,0.195516706,88.60652346,84.52424276,3.071157512,3.399211023,0.740140406,3.649444442,0.378595146,0.011980368,11.13543929,0.279774301,4.13E-08,3.98E-08,0.115491466,0.28079763,0.143078697,0.115573781,4.27E-08,6.71E-08,0.065283935,0.304959732,0.303333,0.393556414,-2341.348282,0.394344958
1.113252996,0.08006149,4.606651126,3.268860933,2.388673538,3.071511481,4.057666539,4.083616868,3.377375605,0.865131445,0.166468505,170.1444875,390.6593301,4.648810463,4.18194571,0.773629105,3.348459867,0.213440414,0.00694547,3.723531957,0.154505374,7.40E-08,7.40E-08,0.09993858,0.332547625,0.205262474,0.115406455,3.99E-08,8.87E-08,0.092339216,0.344760595,0.288876884,0.441225084,-2383.510877,1.684209957
1.113252996,0.116029029,4.736135715,2.864398935,1.950634913,2.626314804,3.440229949,3.456054697,4.544704961,0.826208177,0.090853221,17.19246809,169.3081734,2.144419807,3.393004359,0.688051006,2.905760933,0.45511948,0.072973907,14.13977576,0.250363416,5.71E-08,5.78E-08,0.116526847,0.277278583,0.157675359,0.139611356,6.66E-08,1.06E-07,0.058544152,0.302368356,0.422159393,0.363703317,-2359.61219,1.216112037
1.113252996,0.166940113,4.546447078,3.543024353,1.523653699,2.412453554,2.122332725,4.507692105,0.785694307,0.841152888,0.047853127,46.28989513,838.5915552,6.956611045,17.22332689,0.04174078,3.496267141,2.557226425,0.059638118,3.500451965,0.126280734,8.31E-08,5.28E-08,0.133587096,0.294996295,0.181279059,0.170034782,4.80E-08,7.67E-08,0.093821773,0.240714496,0.465321513,0.41586933,-2398.560792,3.935937036
1.113252996,0.095650708,3.917600755,2.615225972,1.641437582,3.733997277,2.104706556,5.120626279,3.151962214,0.866383636,0.019156981,53.08035474,51.36219522,3.897083385,3.915185897,0.655430775,2.932858992,3.075369785,0.194137219,2.839181241,0.115833096,7.10E-08,6.64E-08,0.124280226,0.407819126,0.142787158,0.12882,9.72E-08,1.16E-07,0.080460044,0.411010543,0.503936302,0.299281986,-2403.033007,0.967089847
1.113252996,0.082830833,5.085766419,2.493384505,2.949935009,2.222105654,3.737581479,3.39160328,1.599305686,0.820744798,0.244333159,94.16993894,37.08537341,4.967986562,4.675836257,0.793034798,1.865462175,0.21223368,0.010165188,15.09841668,0.134027359,4.56E-08,7.21E-08,0.155041506,0.413273725,0.132290821,0.126309503,2.44E-08,8.45E-08,0.039056859,0.215988728,0.601403453,0.422400718,-2368.345719,0.943618106
1.113252996,0.101216876,4.501486215,2.13062032,1.451282019,2.356126358,2.825905307,3.055350963,14.97330036,0.829481835,0.084469307,196.177512,85.49955184,2.423718293,2.42653847,0.961843025,4.211875757,0.728556933,0.179701095,2.676906913,0.20070326,9.50E-08,6.94E-08,0.080152522,0.394059043,0.151905644,0.123720368,5.16E-08,8.59E-08,0.049458862,0.257013641,0.632468577,0.358621628,-2397.954855,0.674568825
1.113252996,0.121777973,4.692249985,2.671749726,2.378112659,2.630988407,3.336092014,4.304043158,0.844734329,0.864659747,0.069411635,3.774876073,42.45510525,2.930893741,8.227203691,0.069849335,4.041577113,0.909153447,0.12148657,1.282884511,0.12522626,9.80E-08,8.71E-08,0.219453989,0.368723008,0.103965105,0.106418511,3.60E-08,7.95E-08,0.076212827,0.284179396,0.489172435,0.448731309,-2352.719508,1.372394199
1.113252996,0.091029375,4.252067323,2.744365077,2.486727202,3.031935248,4.079106649,4.368144835,4.251528036,0.904929367,0.036242312,505.2110169,13.0427178,4.841026696,2.243848587,1.239751398,1.249174086,1.437546763,0.307548394,0.775303062,0.110623379,8.19E-08,4.37E-08,0.152772725,0.449406981,0.120563985,0.103207103,6.32E-08,9.25E-08,0.063425545,0.522679415,0.480733308,0.532263213,-2362.479045,0.498859648
1.113252996,0.096271937,4.782141054,3.73945983,3.15471871,4.088775007,4.340344024,5.192983581,0.825460492,0.909048492,0.072061876,52.02045604,69.2771714,7.135753687,9.121852518,0.178472076,0.693418945,0.434854709,0.101690413,2.21764048,0.157646351,9.40E-08,5.65E-08,0.146708054,0.37605703,0.11477662,0.13247002,5.46E-08,7.69E-08,0.072341643,0.563164341,0.381455731,0.379005058,-2336.277163,1.446654857
1.113252996,0.075185459,5.187631158,2.772735223,2.729963216,2.023982437,4.080836606,2.826921056,0.963355709,0.83265355,0.204355168,41.48731528,45.96464341,5.055281037,6.067499773,0.558566478,0.740634282,0.296069821,0.009904452,2.226739437,0.231489204,7.94E-08,5.78E-08,0.049993589,0.364208409,0.145826753,0.154487758,1.02E-07,7.54E-08,0.053993973,0.27546115,0.384232004,0.336541876,-2388.227659,1.003149719
1.113252996,0.134233023,4.214668186,3.714547326,2.928213693,2.467897229,3.957776873,4.986957249,1.027748542,0.889288474,0.030504548,10.37941838,207.4780362,1.615235649,7.066905254,0.135531987,2.075367163,2.535135062,0.564953012,0.787843723,0.081504397,6.51E-08,7.34E-08,0.221344121,0.27770582,0.164733619,0.182791039,7.60E-08,1.33E-07,0.071920656,0.307973212,0.51055687,0.293192435,-2364.469375,1.862547056
1.113252996,0.101433791,4.878193973,2.79274244,1.455354217,2.710076022,3.580777592,3.452075202,0.571278188,0.880514166,0.138594982,52.49911724,32.72172545,8.079735929,7.620921373,1.487393034,3.130122263,0.589844819,0.030121258,1.385941178,0.086120285,1.52E-07,9.44E-08,0.123907946,0.358292672,0.195820974,0.18015678,1.16E-07,9.70E-08,0.055700884,0.447235021,0.325550773,0.363726408,-2547.80488,14.19616824
1.366809559,0.120654279,4.663535949,4.109075901,1.85406966,3.198491711,3.670433669,4.845747374,19.45648295,0.871244707,0.109648634,35.85307977,79.59346914,1.20092697,1.773860746,0.381412606,0.225549765,0.521773287,0.111281637,0.614378957,0.182269197,5.63E-08,4.70E-08,0.069136239,0.359775302,0.176883886,0.144475032,6.89E-08,9.15E-08,0.067460081,0.294283032,0.548954888,0.431891236,-2353.795322,0.410477189
1.366809559,0.117440937,3.78725514,3.190766338,1.328284276,3.209726375,1.789161522,4.232228631,0.266917487,0.746636091,0.029080157,4514.010123,6.770635154,164.7782849,2.757453115,0.262818969,3.792331163,1.203263932,0.015282038,1.158557832,0.194931659,7.55E-08,4.78E-08,0.092042038,0.355565744,0.16618137,0.093345065,4.81E-08,5.79E-08,0.097933895,0.78188057,0.513052046,0.42271826,-2703.983935,44.01870589
1.366809559,0.102442532,4.463757453,3.35007005,2.500598687,3.22932109,4.121142826,4.194910056,4.308768935,0.831437237,0.018360856,96.65544107,37.97557717,3.700358799,2.274819068,0.376881703,1.229648678,2.204089634,0.043447577,2.525862138,0.19265542,7.04E-08,6.21E-08,0.252067991,0.253184236,0.124088974,0.111183094,6.33E-08,7.48E-08,0.066820014,0.44274922,0.358566164,0.306030552,-2375.907048,6.761405767
1.366809559,0.126424628,4.52789125,3.732255929,2.553705653,3.745319998,4.086193242,5.623540607,5.964046321,0.869333142,0.025265034,74.58566382,64.31728611,2.910023408,3.231851389,0.147387163,4.689931756,2.411490919,0.228306932,27.57998754,0.152275297,9.40E-08,5.84E-08,0.076909474,0.447613158,0.189603999,0.092428598,3.85E-08,7.77E-08,0.041169205,0.701738279,0.583010096,0.508229187,-2396.737879,0.815669886
1.366809559,0.078435929,4.724426441,4.239988219,3.66488594,4.241785027,3.795430447,4.641638911,0.572018767,0.935653918,0.03200829,12.13497903,13.41686826,10.26913076,8.843176996,0.041073407,1.675930519,0.645124403,0.716545025,0.809719569,0.225925901,8.48E-08,9.36E-08,0.148713394,0.322329253,0.17055433,0.074642081,6.78E-08,6.14E-08,0.057834734,0.276576261,0.412587766,0.491513269,-2382.170078,0.486181156
1.366809559,0.098470501,5.430513185,2.373359398,3.330839574,2.873284036,3.897268492,4.288860101,3.046493526,0.887276194,0.087356463,129.3374247,47.78912654,2.666332157,2.997118848,0.288773714,1.501767968,0.476210351,0.085613469,0.460776706,0.17598977,6.73E-08,6.34E-08,0.109438095,0.373646615,0.16601146,0.118480631,3.13E-08,8.05E-08,0.056433187,0.619928509,0.469143046,0.371781774,-2364.66218,6.373087195
1.366809559,0.081524959,5.307216891,3.166734871,2.593147774,3.13882086,3.382028226,4.089871229,1.000753814,0.854617546,0.125600943,28.00061742,111.251985,5.059727266,9.545908527,0.113682895,2.105292999,0.388658179,0.046695584,2.2575413,0.124935349,8.95E-08,9.67E-08,0.087535133,0.424354807,0.115761988,0.155884433,3.70E-08,8.59E-08,0.091527981,0.300105618,0.259463564,0.254771496,-2476.171854,5.775431797
1.366809559,0.14025809,3.848993495,2.49325837,0.343072926,1.574441568,2.061105934,3.990922079,1.056635886,0.77361671,0.105170496,311.2876623,289.7168806,10.74603963,12.34123966,0.356097242,5.177923744,0.763930488,0.044239342,3.996271927,0.16904314,9.05E-08,6.42E-08,0.174935141,0.329061816,0.133287732,0.132935367,5.15E-08,8.65E-08,0.060736512,0.202223964,0.500805674,0.61912047,-2391.18362,1.023655772
1.366809559,0.21708889,6.184337011,5.736547185,2.801549717,3.033907944,4.568015585,4.576755444,0.929486465,0.882741487,0.169012559,11.97364746,925.9509719,1.636043627,7.883043362,0.400448269,0.793007935,0.54022496,0.02013627,0.391511877,0.132616466,8.08E-08,3.36E-08,0.145388057,0.312449895,0.160316446,0.160117095,5.64E-08,5.48E-08,0.089111816,0.455056884,0.474982958,0.3717868,-2450.156754,4.412754999
1.366809559,0.089350976,5.719042133,3.304785717,3.536689932,3.869268984,4.532587839,5.143305625,0.977672799,0.864884809,0.116942971,30.5777446,70.80868567,6.957877078,8.362620289,0.16198681,2.066739042,0.341244952,0.020105092,72.84933596,0.174017847,1.40E-07,8.00E-08,0.18331666,0.360951721,0.110232203,0.10365182,5.84E-08,9.52E-08,0.067829376,0.38339935,0.499681713,0.431201589,-2368.763057,1.957570912
1.366809559,0.111884993,5.672669726,3.549658799,2.50610195,4.137069748,3.791723272,4.790018606,0.485062985,0.907107434,0.092428677,39.7725619,15.09206679,10.40925479,1.241318647,0.5224035,0.841081561,0.779726362,0.14791633,0.561540534,0.085411784,6.32E-08,6.08E-08,0.126763854,0.415296144,0.169739302,0.130475982,6.67E-08,8.13E-08,0.072312662,0.447662506,0.524355099,0.357157443,-2393.682543,2.865814533
1.366809559,0.094175139,5.121056218,3.230676134,2.602099983,2.567032662,3.809899925,4.406921656,1.944375047,0.855106306,0.179237597,184.6705755,53.93209372,5.230422636,4.45101308,0.397891336,1.900570703,0.277056126,0.011016521,34.28209572,0.147934681,4.51E-08,4.29E-08,0.13249314,0.369428109,0.160764621,0.140431289,3.14E-08,7.51E-08,0.048947965,0.282515352,0.440448122,0.327322268,-2335.954991,1.150981777
1.366809559,0.128138574,3.833866075,2.895346762,2.150025818,2.959359859,3.192277236,4.923395629,28.52787627,0.889964704,0.053225054,282.7532806,157.5816039,3.143829593,2.579092509,1.235188936,4.565857314,0.891462906,0.145503243,2.062553389,0.246552223,1.34E-07,5.66E-08,0.062754744,0.337004406,0.199710513,0.107262106,5.22E-08,6.26E-08,0.046715703,0.60784994,0.409428711,0.688982698,-2362.330426,1.505382957
1.366809559,0.080334112,5.513879603,3.27162273,3.126009945,2.90782795,4.096925014,4.126221413,0.442578625,0.870604187,0.115727953,12.17873033,1138.601411,5.744053628,33.08443478,0.06397887,1.501293667,0.563013878,0.471437262,1.590655603,0.22392751,8.84E-08,5.77E-08,0.0901389,0.33735212,0.137167067,0.126463259,4.14E-08,7.59E-08,0.084950881,0.389034435,0.660252801,0.48239577,-2409.603317,1.058854664
