"","c1","c2","loglik"
"1",0,0,-2373.78224499065
"2",0,0,-2372.52735726271
"3",0,0,-2375.56605333319
"4",0.0512820512820513,0,-2324.15337336388
"5",0.0512820512820513,0,-2328.7121678545
"6",0.0512820512820513,0,-2329.27184207271
"7",0.102564102564103,0,-2300.96981354514
"8",0.102564102564103,0,-2300.05781117993
"9",0.102564102564103,0,-2300.89393213348
"10",0.153846153846154,0,-2279.14275405756
"11",0.153846153846154,0,-2279.77506402495
"12",0.153846153846154,0,-2280.78568222091
"13",0.205128205128205,0,-2268.38902378493
"14",0.205128205128205,0,-2268.42474967793
"15",0.205128205128205,0,-2268.8751565153
"16",0.256410256410256,0,-2258.60459810901
"17",0.256410256410256,0,-2258.99584655174
"18",0.256410256410256,0,-2257.05333670859
"19",0.307692307692308,0,-2252.65388079417
"20",0.307692307692308,0,-2252.87232906666
"21",0.307692307692308,0,-2252.36232995248
"22",0.358974358974359,0,-2247.13660463713
"23",0.358974358974359,0,-2245.95698456971
"24",0.358974358974359,0,-2248.01075200531
"25",0.41025641025641,0,-2243.16711762788
"26",0.41025641025641,0,-2243.16595057135
"27",0.41025641025641,0,-2245.06865486756
"28",0.461538461538462,0,-2241.21450008891
"29",0.461538461538462,0,-2240.86227280228
"30",0.461538461538462,0,-2241.72173947992
"31",0.512820512820513,0,-2240.2977181086
"32",0.512820512820513,0,-2239.71244083756
"33",0.512820512820513,0,-2240.12749141283
"34",0.564102564102564,0,-2240.01758089238
"35",0.564102564102564,0,-2240.48939945141
"36",0.564102564102564,0,-2239.3088715895
"37",0.615384615384615,0,-2240.12427638126
"38",0.615384615384615,0,-2240.9599853317
"39",0.615384615384615,0,-2240.69319364681
"40",0.666666666666667,0,-2241.06775756227
"41",0.666666666666667,0,-2240.90118006578
"42",0.666666666666667,0,-2241.48891007048
"43",0.717948717948718,0,-2242.22902152965
"44",0.717948717948718,0,-2242.67695481097
"45",0.717948717948718,0,-2243.1981309342
"46",0.769230769230769,0,-2244.51532284823
"47",0.769230769230769,0,-2244.67438440092
"48",0.769230769230769,0,-2244.39537302469
"49",0.82051282051282,0,-2246.15921970163
"50",0.82051282051282,0,-2246.23321838217
"51",0.82051282051282,0,-2246.95018213289
"52",0.871794871794872,0,-2247.63044304499
"53",0.871794871794872,0,-2248.93990285083
"54",0.871794871794872,0,-2248.15952548129
"55",0.923076923076923,0,-2250.54138988865
"56",0.923076923076923,0,-2250.29704906368
"57",0.923076923076923,0,-2250.25634610615
"58",0.974358974358974,0,-2251.82773815877
"59",0.974358974358974,0,-2251.56983468271
"60",0.974358974358974,0,-2251.41079231578
"61",1.02564102564103,0,-2254.19717807782
"62",1.02564102564103,0,-2253.25108017916
"63",1.02564102564103,0,-2253.81550233467
"64",1.07692307692308,0,-2257.61810592377
"65",1.07692307692308,0,-2255.93936544805
"66",1.07692307692308,0,-2256.24132193535
"67",1.12820512820513,0,-2258.40594423669
"68",1.12820512820513,0,-2259.77866291095
"69",1.12820512820513,0,-2260.99795573465
"70",1.17948717948718,0,-2262.50043941537
"71",1.17948717948718,0,-2258.38093603234
"72",1.17948717948718,0,-2259.31155466248
"73",1.23076923076923,0,-2260.0272872314
"74",1.23076923076923,0,-2266.78610349458
"75",1.23076923076923,0,-2265.32114269655
"76",1.28205128205128,0,-2268.8789200738
"77",1.28205128205128,0,-2266.21225497364
"78",1.28205128205128,0,-2264.97005755575
"79",1.33333333333333,0,-2265.19574625043
"80",1.33333333333333,0,-2270.02304768072
"81",1.33333333333333,0,-2270.56593833632
"82",1.38461538461538,0,-2277.1960890777
"83",1.38461538461538,0,-2270.6594810068
"84",1.38461538461538,0,-2272.52468717544
"85",1.43589743589744,0,-2272.79107099021
"86",1.43589743589744,0,-2277.42750663999
"87",1.43589743589744,0,-2272.56283241181
"88",1.48717948717949,0,-2285.5179973173
"89",1.48717948717949,0,-2280.44638207812
"90",1.48717948717949,0,-2280.80140667296
"91",1.53846153846154,0,-2273.36849006776
"92",1.53846153846154,0,-2274.89123850632
"93",1.53846153846154,0,-2274.32957173948
"94",1.58974358974359,0,-2273.15755860331
"95",1.58974358974359,0,-2281.27612779984
"96",1.58974358974359,0,-2273.41649543047
"97",1.64102564102564,0,-2281.17067403303
"98",1.64102564102564,0,-2281.79672586188
"99",1.64102564102564,0,-2269.86626177709
"100",1.69230769230769,0,-2281.65308434967
"101",1.69230769230769,0,-2283.42631121493
"102",1.69230769230769,0,-2273.44993517453
"103",1.74358974358974,0,-2282.73719219066
"104",1.74358974358974,0,-2276.75109958841
"105",1.74358974358974,0,-2287.6321382073
"106",1.79487179487179,0,-2279.51860059039
"107",1.79487179487179,0,-2273.98199260547
"108",1.79487179487179,0,-2278.55027124603
"109",1.84615384615385,0,-2283.34606434049
"110",1.84615384615385,0,-2282.9886039828
"111",1.84615384615385,0,-2285.4268403659
"112",1.8974358974359,0,-2282.15566969785
"113",1.8974358974359,0,-2281.81707766025
"114",1.8974358974359,0,-2279.17609851999
"115",1.94871794871795,0,-2284.96387897143
"116",1.94871794871795,0,-2279.57658580659
"117",1.94871794871795,0,-2284.56116719504
"118",2,0,-2283.59702808101
"119",2,0,-2283.9358602125
"120",2,0,-2281.25843424914
"121",0,0,-2374.6091825023
"122",0,0,-2368.15446930501
"123",0,0,-2375.97619680098
"124",0.0512820512820513,0,-2327.63781172662
"125",0.0512820512820513,0,-2328.29387526629
"126",0.0512820512820513,0,-2328.2009496354
"127",0.102564102564103,0,-2301.69417390888
"128",0.102564102564103,0,-2298.51887241427
"129",0.102564102564103,0,-2298.89548250087
"130",0.153846153846154,0,-2283.58029339868
"131",0.153846153846154,0,-2281.53412182902
"132",0.153846153846154,0,-2281.11265167111
"133",0.205128205128205,0,-2270.08159345907
"134",0.205128205128205,0,-2269.44067649632
"135",0.205128205128205,0,-2269.30298278285
"136",0.256410256410256,0,-2258.49483638238
"137",0.256410256410256,0,-2257.84716939086
"138",0.256410256410256,0,-2260.35181052365
"139",0.307692307692308,0,-2253.86466897795
"140",0.307692307692308,0,-2251.31243135961
"141",0.307692307692308,0,-2251.53193801228
"142",0.358974358974359,0,-2247.66453627585
"143",0.358974358974359,0,-2247.61249450061
"144",0.358974358974359,0,-2246.46134314446
"145",0.41025641025641,0,-2242.78029726423
"146",0.41025641025641,0,-2243.41442813807
"147",0.41025641025641,0,-2241.68071231434
"148",0.461538461538462,0,-2241.41795495415
"149",0.461538461538462,0,-2240.17916407183
"150",0.461538461538462,0,-2242.33814170124
"151",0.512820512820513,0,-2239.96184482072
"152",0.512820512820513,0,-2238.42485125629
"153",0.512820512820513,0,-2240.1882293931
"154",0.564102564102564,0,-2240.30316981056
"155",0.564102564102564,0,-2240.02832722201
"156",0.564102564102564,0,-2240.62083581429
"157",0.615384615384615,0,-2240.99534521816
"158",0.615384615384615,0,-2241.00798541594
"159",0.615384615384615,0,-2240.81597651672
"160",0.666666666666667,0,-2241.23585272111
"161",0.666666666666667,0,-2240.77385502347
"162",0.666666666666667,0,-2240.78246117509
"163",0.717948717948718,0,-2242.99992826844
"164",0.717948717948718,0,-2242.89575392489
"165",0.717948717948718,0,-2243.64204282801
"166",0.769230769230769,0,-2244.14029367343
"167",0.769230769230769,0,-2244.34141664133
"168",0.769230769230769,0,-2244.26597536648
"169",0.82051282051282,0,-2245.39026718152
"170",0.82051282051282,0,-2246.55510790306
"171",0.82051282051282,0,-2246.00445828666
"172",0.871794871794872,0,-2248.03566447646
"173",0.871794871794872,0,-2248.035398639
"174",0.871794871794872,0,-2247.95349535326
"175",0.923076923076923,0,-2249.37553659618
"176",0.923076923076923,0,-2249.15208951237
