sigma,b1,b2,b3,b4,b5,b6,theta,alpha,L1,L2,wL1,wL2,c1,c2,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.051329256642538,4.89187849371292,4.19132283164827,4.12467395812317,4.39815867815392,4.44860510711405,4.8388021771786,3.97720455903596,0.930517882298725,4.04068238922216,15.7240518005773,1.47053916000738,2.2033803276849,0.167466799358907,0.794534648233352,0.431900005249027,1.35639620834012,1.46970214248302,0.21805769689244,7.0176523190592E-08,4.80879378231184E-08,0.182248042320219,0.38611077028267,0.092083229138307,0.049758491049226,5.28679002064865E-08,7.16896448593668E-08,0.071741527495131,0.528198138882323,0.51847783101956,0.379203616605973,-2362.48880176927,0.887838593941209
0.070170226047864,4.61786726496913,3.69551461108402,3.94226132190112,3.92572564625694,4.32757862224316,4.7022422891021,1.53858043335752,0.925594397554361,39.3131630391235,13.1282129635418,6.03341136691623,3.51817971710659,1.5035928691039,1.38365305871174,0.427369186727631,0.558161520410247,3.09673567384113,0.246804274792821,6.46317259604611E-08,3.90614101292193E-08,0.141783993671484,0.238621063360523,0.072550819752715,0.14492936588566,6.85733257653523E-08,7.47243566897023E-08,0.155310235545978,0.500752680972142,0.53663769131458,0.386425489172549,-2362.81323714363,0.416303400854054
0.051776119009695,4.72916495932265,4.08325869522157,3.56928756678116,4.22898188936348,4.03328237274093,4.79115869053775,0.761147518836543,0.876542894103479,10.2049789227376,12.1929989322556,7.64783166470375,5.64469083825215,0.362595087943983,0.394153647915447,0.318067171673533,2.1394326774341,0.281661627215929,0.20245289631706,7.37730619061637E-08,7.21936020054232E-08,0.12838945998571,0.368065776954881,0.149489417922557,0.103468410022069,6.41397030075569E-08,5.97712080578547E-08,0.048133768920149,0.474659951704721,0.628564637145737,0.337031399627567,-2363.52031224018,0.761799670097441
0.051834926799683,4.80455853428891,4.31518086987436,4.02409895041835,4.51533017421324,4.39415306783815,4.99382819068215,2.15576158095054,0.935302817708633,18.8702530465352,13.7946271738988,3.3350687162116,1.897713247038,0.367337033979412,0.7866367362531,0.523515775347017,4.79317468682211,0.645507114151465,0.184357388180576,5.08052269364829E-08,6.40101169202301E-08,0.150541460841667,0.182516212719983,0.207794135284576,0.117686174866186,6.17059924013883E-08,5.37410346527777E-08,0.157104397844642,0.532042170447927,0.50469909820961,0.661767987806218,-2364.03659992918,0.155011425770176
0.052760342521607,5.2109979541396,3.88136473755113,4.36253687157933,4.39610759971255,4.60317030064987,4.89071190384855,10.8102829914789,0.929462770125093,12.3757708823272,91.2761096962972,2.10385900844629,2.46239325522247,0.512276784295735,1.29367632389444,0.308150177590322,0.7024796919263,0.202465205426269,0.357774108849556,7.77104755572402E-08,7.55879735084152E-08,0.140771497036519,0.187500874499103,0.067174452086376,0.061933820099689,5.31997603197191E-08,3.98133202650891E-08,0.184845001117227,0.633968525001006,0.55547551924237,0.40625554770999,-2364.22690293813,1.52061134950868
0.0404796043955,4.91778181806541,3.73713672755753,3.90456200454105,4.04767436710057,4.17084329859388,4.53792646778293,4.27128707551253,0.889808739540121,1.20722696415217,78.0039037600732,1.10700558000905,2.84095374384338,0.386355358538762,2.01148604732275,0.35011817472159,2.3408956061828,0.471102487935675,0.112177004595627,4.50763328196381E-08,6.26900551491786E-08,0.201431240984963,0.230057208535926,0.160053288183024,0.146797770659539,5.83012858884324E-08,5.3388808320203E-08,0.149483267584439,0.451721335645478,0.52394465413718,0.41513878596411,-2364.47150659359,1.19369597371989
0.039423433265189,5.00825553383942,4.24428514195689,4.03675077374356,4.56550554208517,4.45431757782636,5.05977259042645,2.42403362685309,0.911846067843155,19.8815583366199,46.8852342321514,4.52614263592269,3.74864309546406,0.432048111224916,0.970324922305502,0.240299886449738,0.971934093067446,0.828605780695866,0.047105976632219,5.71769868823317E-08,6.35147504463058E-08,0.26262227800357,0.209285595163034,0.141967977090167,0.074898218643921,4.71619149300934E-08,6.56229191630159E-08,0.264119720990518,0.609431126199384,0.578814821747657,0.37276148787169,-2365.04458664108,1.79736788830987
0.042273723162505,4.73710995692043,3.77408998964618,3.94738031152842,4.09731195201068,4.22873832336416,4.55553484082963,4.93934687211783,0.931517361715645,7.88273827304212,74.8413992573654,2.40169928239547,2.43144971251462,0.503169568719049,2.15030099471072,0.59678185661953,1.95948762150026,0.067217803624382,0.284319458063651,6.41609402687724E-08,5.07036904961028E-08,0.262206756027042,0.053358677188732,0.077364701057924,0.088984058054284,5.8220692653528E-08,4.65833954665751E-08,0.233766129939648,0.405966621536468,0.595557160372006,0.370276452535261,-2365.46721600283,0.502644167073844
0.050566480965254,4.67180506015457,4.04866270278403,3.78474731624518,4.54762355744802,4.00485869183694,4.94942181905961,3.88615319771838,0.928077512566477,35.7951296267322,28.5405455141581,3.45419015688758,2.81139224356656,0.54859682468729,1.197227374574,0.413436712474967,1.29581903653499,1.85698062775819,0.047449954685502,4.0053178408713E-08,5.35533499201866E-08,0.278634886161116,0.18141588979498,0.135188163489971,0.178800773481916,6.12944088666237E-08,7.08421770626777E-08,0.178510106643401,0.496980700743909,0.694759063909004,0.349645359590148,-2365.50970250838,0.180464565410923
0.055738886796873,4.54800570970002,3.58897597237928,3.79767484878858,3.95750001479018,4.21183134845686,4.43676287130599,3.41435431904998,0.947439369562474,34.7234456332254,13.0388659439001,3.80886335218555,1.77110862917873,0.982533736924928,1.47208279710782,0.672334259652016,0.738727389199017,0.411705260496217,0.195811654165616,2.69179695233275E-08,4.80603525023225E-08,0.243453636419877,0.208044467753944,0.107181002018233,0.112125836505466,3.23691052342619E-08,3.53062166895219E-08,0.133383260483221,0.419416734328313,0.510121127042132,0.509119766481509,-2366.05814016035,0.876727328532979
