sigma,b1,b2,b3,b4,b5,b6,theta,alpha,L1,L2,wL1,wL2,c1,c2,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.048067632560148,4.82646701827974,4.21668330738235,4.20754034143387,4.39412448458798,4.39867895206075,4.90788320830454,1.60366982967461,0.942592899610159,30.7567044211616,20.9520108476044,4.55207502920661,3.87086698741628,0.122594057906235,0.742734405855654,0.661550849746621,2.0951676593391,0.147363819773579,0.305098925253279,6.83024672315888E-08,8.50434594996261E-08,0.095353340620461,0.399917223339238,0.065473847058887,0.077128316479563,1.12228906691971E-07,9.9694927083656E-08,0.057027981978812,0.369360907113173,0.425999218624243,0.352818431168085,-2345.36150461218,1.91677124114242
0.060687087076205,4.8432762606356,4.32562203471876,3.91501423817783,4.6350252349239,4.37672098949022,5.10144611551648,6.98006046517983,0.919944042785253,5.32908145458403,31.3163601920285,2.40885406946717,1.73885332162243,0.669625352708307,1.46435416507637,0.228373905706394,1.27311276896322,0.096292361059005,0.099460907948247,9.93283722044302E-08,6.14321292529382E-08,0.217598212543599,0.169311399332788,0.258823225107155,0.094932391019178,9.59247574378583E-08,7.35334506132972E-08,0.159873533830323,0.444250500380629,0.477417450300492,0.366658890102588,-2345.53133962912,0.428932564224802
0.058857853246039,4.9659871863965,5.39288036697684,4.43462794562743,5.45147756103971,5.04303309127811,5.91604902246575,1.55190858747494,0.964723462239424,38.108788015579,11.3739288515118,6.63107616773448,4.73773461150345,0.069274255968338,0.643020016033202,0.218525115820533,0.297202179780109,0.002431528892771,0.267220603069229,5.32846560556958E-08,5.90750587029976E-08,0.041374770138012,0.308600647885764,0.061550288913355,0.183991707082722,4.71351575707576E-08,9.26664225985279E-08,0.137261730749622,0.557944329634291,0.429522888824695,0.39443988073885,-2345.57963745421,0.661399564642943
0.05271860898381,4.93237084991594,4.2690870453039,4.16756269643072,4.34211161080612,4.74201090380217,4.76185740115204,24.090775917142,0.926888283793568,27.4764665407128,55.0454016877528,1.90748570256541,1.51943322132298,0.454275877148456,1.13148912186452,0.397047094955025,15.8451325491536,1.00084897908649,0.215155786625505,5.79847484645191E-08,7.20341063135398E-08,0.136201816196321,0.298374927370741,0.195424975415274,0.046080165855696,9.29677457739E-08,7.51210626586411E-08,0.108762030428799,0.48618832783403,0.594513476966785,0.313902844168059,-2345.69737451097,0.786153265518386
0.044146312737082,4.33666539490108,4.07183599434355,3.92445367948842,4.11903067211106,3.84254810849874,4.87808025533497,17.4198120382998,0.9217348602016,22.7942864223638,13.8176201020165,1.70761257622739,1.07028899510256,0.489626508941753,0.262346844672303,0.650349384148377,2.83809638320459,0.256233616484409,0.255383070057913,8.28532527970454E-08,6.56582422090371E-08,0.158825045491834,0.379800208889062,0.04662364057419,0.077011586945354,5.34300055926545E-08,7.04739043256292E-08,0.082356175626241,0.366186431908769,0.599195197424678,0.322732176351517,-2345.71602542184,1.34228590801614
0.047494354758888,5.03972741068085,4.09689910962684,4.16693287862314,4.36115194117078,4.45829645256199,4.79689167016797,3.83431297550201,0.921663182944648,5.78924376500611,31.7634970846703,1.78145622569814,1.92796006470884,0.402303025544534,1.58299589486147,0.336820841673794,3.13537930063906,0.176394623439861,0.177471584231108,3.9928997906581E-08,3.79589410513234E-08,0.26807423870973,0.182519962034793,0.092749822169798,0.208984319673081,3.81514633424407E-08,4.8474605043283E-08,0.070199908667483,0.486666201913386,0.666922110666354,0.286409640420963,-2345.83046304206,0.658472153912128
0.049490733993049,4.9924771237944,3.80551254193283,4.17733187187286,4.1943664744895,4.46241377987254,4.81698538519167,0.940309544608993,0.916780413598778,24.05567882101,153.562980876434,10.9969521227887,9.90651307747395,0.662227905675292,1.17460878440385,0.272842691992467,1.11460329471892,0.458042150569903,0.331751235155327,4.36856854609048E-08,7.26920562652614E-08,0.256707547177759,0.066888278813576,0.087581872929097,0.141564385117635,5.0586057237284E-08,5.66082853894535E-08,0.115506457234521,0.606292428051894,0.472873159589152,0.364368295485143,-2346.07423708111,0.786474607064018
0.05151301652682,4.6077718076001,3.87307216363329,4.11043691899117,4.29843142187869,4.49012399210863,4.85858143870772,1.1585800220689,0.96012148183076,134.493218020933,10.5877634005688,8.28738976067067,0.55836296947542,2.5608669101603,7.26680898071441,0.260032743780813,2.88859027767907,0.071289559012845,0.123169583791506,6.85481378800925E-08,5.46933118537705E-08,0.234897199719694,0.18702835911292,0.115250305656869,0.126949015987213,2.72016727053351E-08,6.61437836836901E-08,0.212705319144892,0.856893761049458,0.488273038758473,0.466200025058059,-2346.16002473689,0.373396419215282
0.053921629484252,4.89119897706852,4.17761530091024,4.16565927930213,4.49909533680108,4.51148790623806,5.03752794511114,5.11789796671828,0.929990978720778,50.6923428247496,223.421238683372,3.65660865810228,4.05213972515132,0.641012103303227,1.53489654996358,0.288527777059738,0.545029106853172,0.368761483967373,0.159416984587977,6.68678155095947E-08,5.22654760552449E-08,0.159930707006794,0.109630173819242,0.124505057481807,0.18016610516413,6.02530627285006E-08,4.34299115368336E-08,0.266350749123784,0.762563383835803,0.413884028846227,0.374725041059789,-2346.60137300326,0.322618319789966
0.045417188532482,5.4967852868172,4.98618436276483,5.08181574423193,5.14139628264056,5.49668189151941,5.768275493685,9.51617204700342,0.952498204925118,71.3272658319078,13.4174126114627,3.5953411148059,2.45360997381531,0.125492804788184,0.300898212420616,0.157259763013697,0.394762645418117,0.171926360737718,0.177308506174147,4.7463067113431E-08,5.57579206275553E-08,0.230347651613273,0.297071870338096,0.071988104857587,0.146698726092433,6.8287234233145E-08,6.21756357937273E-08,0.076584907240606,0.929081768401017,0.509621425083635,0.291826055292846,-2346.60823261715,0.795441428949662
0.043472900324908,5.53852623676476,4.7910930357198,4.99626636909819,5.26819164098083,5.27554325151066,5.72437697079972,45.2331784344355,0.966323047147734,5.31597829836175,13.139722727186,1.88115867907605,1.84905249566321,0.263088766356535,0.683130676175254,0.193090553809243,0.305236257182471,0.06080626153732,0.272442347138702,7.88879608041598E-08,5.10435176597538E-08,0.205158126579286,0.191599948699491,0.111685529952273,0.132151802338284,5.51051903786835E-08,3.66776083667445E-08,0.086962023577687,0.987996552920187,0.457263113662148,0.407303525537554,-2347.09674304459,0.86702661709487
0.039267920826495,4.64695036807759,4.20715669835212,4.42176944604866,4.4835960481783,4.59545529248157,5.3552679821403,3.86147921900973,0.964400443908867,81.1563817199985,140.01692215732,4.30198298837604,4.03659213359437,1.26202647808801,2.59257693504639,0.357982296270481,0.287348416408279,0.295190603874727,0.36341762375007,8.11477458384543E-08,9.60693952283076E-08,0.110651820072746,0.088950037830154,0.070466312319609,0.104529692009518,9.11866783918048E-08,8.30521872040834E-08,0.261984162561896,0.952882321007545,0.577332191398409,0.322069277483768,-2347.31939203778,0.143092765933904
0.050236389230934,5.18482988498583,4.04405729713164,4.2947187269361,4.37355366391132,4.6594982795149,4.88531978231145,4.8381045711279,0.922149808057317,23.3915838773803,33.0501792153506,3.48904355495822,1.93874583266961,0.602978677635266,1.73627589609731,0.226590833662938,1.20276786331297,0.103117601519578,0.136996052431783,1.31821789160973E-07,9.8763090622955E-08,0.320020028145703,0.117752059088287,0.20530135008523,0.075491943066051,1.22848723071539E-07,1.38821457969151E-07,0.144438074927885,0.630418737925283,0.604109718542618,0.305665083846208,-2347.69001623034,0.141929314058933
0.053819959004139,5.19058994911813,4.19374438686714,4.65002708743001,4.6890908443145,4.96407881770653,5.38809854289793,1.14421840223095,0.951186726123996,11.4669677592818,31.4215434297121,7.62413724729757,7.04057874563316,0.531028924850196,1.21169469790363,0.259435774065857,0.423374237665906,0.239448426216727,0.135810626334629,5.4547290345865E-08,4.31553994568749E-08,0.220868850542549,0.234963741206385,0.100709051158632,0.129873815751426,3.29637150027592E-08,7.75900309436043E-08,0.177773706749944,0.696432339660222,0.51325681524173,0.330750405140316,-2347.87067240461,0.341568101056896
0.053643781474261,5.21802589552194,4.74875978555606,4.54012023198802,5.31090617618923,4.89554256775016,5.80805822526985,7.92645276149519,0.960897680817327,18.0358317757938,27.4394294578387,2.75965299534545,2.57707842888235,0.326299173749553,0.858722248853081,0.23597404031507,0.469052396243911,0.176223224156945,0.183918134044601,4.55918195061241E-08,5.37531118043683E-08,0.124384200353484,0.102732870134401,0.105968058412123,0.125923719022401,8.74080640836392E-08,4.84216538733128E-08,0.35707278285834,0.899469604558622,0.458517008612076,0.414321661971592,-2348.07988824392,1.14424041083005
0.05358739588235,4.68309236072098,4.19342853147949,3.89451637430405,4.51486262592114,4.32927210018622,4.90117756307528,8.36863252660229,0.926448304996632,17.9173284550792,45.5046254919001,2.53008397780996,2.59709877744524,0.582929635708602,1.36443432111477,0.329099094869714,0.681587334434698,0.503309025094685,0.286149039706421,5.87014904997997E-08,5.28935793594576E-08,0.130501598635165,0.322456298957659,0.042989280597167,0.076394192474342,5.51476139704407E-08,6.54481197636932E-08,0.141509357438443,0.610163141570916,0.509853557204092,0.337917880143134,-2348.27114677905,8.03071615497595
0.046185840562673,4.71001017640843,4.03126445176651,4.06137332733653,4.08564040704667,4.33544691129425,4.88594223081304,1.63660869171809,0.904713114315521,3.26828105950166,34.9156004864624,3.40076999536202,3.77417791399921,0.761447218423711,1.01320856843806,0.215087454931154,1.61035830289808,6.14832751563497,0.164614142557915,8.1991826713174E-08,6.26779191823818E-08,0.136678507086588,0.194260368826442,0.204120080018759,0.214144874239476,6.65652984223839E-08,6.51729958020919E-08,0.086181750862781,0.442422771052434,0.49736517101792,0.323676988407355,-2348.29813705423,0.34588246411685
0.057232241058926,5.28059972683645,5.08697179998631,4.7263626476867,5.33479194333817,5.1189487329438,5.78616691219518,10.8515080215804,0.95919571091847,7.37577450768748,17.1042928940598,2.16569528191344,2.29219625434779,0.32589421285834,0.632142756785513,0.19104117377086,0.842505206402299,0.734711956273831,0.065739973408821,5.31078415040023E-08,6.01284601306586E-08,0.178279995673746,0.347525531543713,0.116015440093971,0.090983258245453,6.77998025990993E-08,5.74643891455273E-08,0.201455562533803,0.802048499727565,0.601176924271695,0.384216793061289,-2348.34871113459,0.305763144319061
0.05029610441438,4.54735833157898,4.65342462929617,3.98517795936196,4.91917929308697,4.33029029244883,5.2722985576274,2.29282104698227,0.953615970420368,31.7596574020574,15.3165280949429,3.9004235527555,3.30543218379385,0.100699717073916,0.619552915748381,0.442287003423873,1.10105003425392,0.273261995573661,0.296908904211305,7.12002083726597E-08,9.4564726862317E-08,0.10143979517445,0.396053488612085,0.065294190517452,0.077153151718156,1.17379830568034E-07,1.01336718958088E-07,0.063150085285068,0.462637466694561,0.423730790897925,0.491895233563787,-2348.35073878672,0.529711356803522
0.041761666459576,4.95512707486691,4.07639542585471,4.2385342734938,4.46039835322056,4.44693899595028,4.90786280942621,1.31492238795086,0.922984964342432,7.65044639903162,15.3661821458861,3.4712336903239,4.05334681954118,0.189340491941638,0.549881336080799,0.336208421540034,1.32781134574343,0.560214871424164,0.193221106582706,4.2663430035402E-08,5.83382758992889E-08,0.162653060617527,0.267905535294131,0.099104286326346,0.207605504486275,4.0862424117573E-08,8.46093044947749E-08,0.069510280219581,0.550944727939845,0.48075889411327,0.333705267479567,-2348.4580523108,0.451893706993764
0.055879442496287,5.30640234587119,4.7280450523243,4.61104335702185,5.05057404659096,4.84496694135803,5.78584383101864,1.41662753841551,0.922466781217059,9.56673553863909,49.6282342139179,6.64375013737561,6.23007205638992,0.298397716704936,0.589348227449637,0.141569093586287,0.810457881878179,0.510694660504921,0.184855975903112,3.46387207684916E-08,5.08092053460845E-08,0.182402345493926,0.139835799990784,0.123764619802137,0.171439741123311,6.19305950658372E-08,5.29582644049455E-08,0.197701317349944,0.760592268162752,0.462556749277202,0.368167010910899,-2348.60122079053,0.361501822032746
0.051089900725537,4.89447004956159,4.14851599181151,4.01201156741439,4.35900670589283,4.55313521935242,4.78392842811349,1.61476261075347,0.940885453625237,18.6395081276408,138.849453428344,4.81748005488599,6.14906314317127,0.615371653187338,1.6985662336689,0.347630301510437,0.906087307061586,0.80825528348892,0.078012182962849,7.99621441050226E-08,4.71373363322026E-08,0.120454414140264,0.302555898870562,0.191837311296369,0.143556396763908,7.90865746985622E-08,6.9375901329009E-08,0.163583520404093,0.771156846401476,0.444001760474598,0.332743656100045,-2348.72711089121,0.48723342293484
0.055563619583507,4.82701658498081,4.01416174816993,4.05273256653994,4.02817155496949,4.20959885034853,4.55633773783571,1.12270822072382,0.881024078743271,3.18261053359989,21.2799079932741,2.2508765415716,4.64626898231915,0.206992676082361,0.501945396491451,0.356802908562691,1.09197198016347,2.59704675807752,0.194637483928027,6.07613742988356E-08,5.50159935965412E-08,0.109505951902218,0.293746828364925,0.040746479669717,0.235663383664136,5.14379148758192E-08,6.98248960772554E-08,0.125699635430798,0.337766149671817,0.587339122235597,0.310943183559302,-2348.73185595878,0.783609727913453
0.048840379662698,4.86610860997205,4.11408533925714,4.35628171160756,4.33876572634206,4.73540460474877,4.83951091023592,2.05536403106604,0.952368568391462,110.598774010381,22.8959238591774,4.3959803886947,2.54327664507403,0.520115164777821,1.68497904500497,0.412851397840001,4.52557521064847,1.02793893812537,0.200982079376475,6.07295126773082E-08,3.47501014704397E-08,0.218276506100566,0.165904343461294,0.186313034353396,0.143890228638614,4.74279946042135E-08,6.44766956996885E-08,0.084633600685351,0.633493688317754,0.501138605427115,0.374791317496753,-2348.74970875459,0.299198247458557
0.053174692148436,4.96110206474493,4.83812418656388,4.42209622440602,5.03692071611206,5.05790761088675,5.38808745052061,1.54324491167255,0.980330097723187,11.0345142579304,60.4077736855481,5.62423918424019,6.0654434208252,0.627957718885275,2.40797978009416,0.312396766496021,0.472002901189693,0.16969235260493,0.175355313071409,5.74745471949528E-08,4.20746306250809E-08,0.207779961300268,0.156965824831472,0.110942236605959,0.089864083208998,3.35188511522525E-08,3.40519576378372E-08,0.259092413861909,0.906198516603108,0.410466538513057,0.331594367372835,-2348.78400549419,4.81611452001043
0.055468847897844,5.31528361688738,4.48444812537888,4.32348310894507,4.84088298208075,4.7357305437479,5.51137895761816,1.66788654995741,0.905018133015977,18.1988836978177,160.304073572517,6.37857128130125,6.64659764787132,0.429842165474994,0.970890199806883,0.125261844127294,1.02173863590027,0.664558944590437,0.269369289786642,6.24641015741947E-08,7.79224936536494E-08,0.238193886161258,0.194080390294155,0.040763193128872,0.108654153193665,5.79903646981536E-08,5.66755177996382E-08,0.14893883238293,0.795965762960309,0.519930818636076,0.373911203379175,-2348.90403433713,0.180689302107891
0.050370087466168,4.64127406951561,4.59997787016175,3.9306184779292,4.49311779564657,4.4287940380115,5.00733039527029,3.11028763287209,0.919175865103848,5.45590102239315,13.0431263416596,2.12373988105554,1.81380471985808,0.349069376900592,0.502921615888021,0.345122784355021,1.93841171252373,1.19104572479382,0.236458323429792,6.94205547631202E-08,4.82754570063741E-08,0.195405697042118,0.352998672173954,0.09472093733961,0.051293058256228,5.47962672732325E-08,7.02684520313671E-08,0.069123068997566,0.44946092852555,0.412753294861092,0.316428086694801,-2348.94415871453,0.372357177389755
0.058855049282194,4.66887838193961,3.95250406817476,3.63383996272704,3.87653723382748,3.86800478422897,4.50414102474005,3.85692192421593,0.887911578572463,18.2385686181258,28.3765648147337,1.91153811193742,2.07606149798018,0.315378939943982,0.403308428918214,0.551012656800136,2.41013358842571,0.197768003704286,0.287708989106931,6.63863825025333E-08,6.54179905207338E-08,0.084132335434735,0.28822149399956,0.061214834312359,0.218736220800725,6.55604125963178E-08,1.02247584792998E-07,0.059985826733319,0.349652885261642,0.606891998952395,0.329753509253584,-2348.99815621308,2.94314595728827
0.042401859274201,5.01955695549821,4.62408352999483,4.22888215773169,4.58669353220555,4.54325396985865,4.7502567233221,0.555239045269841,0.937377499456548,4.51282067784745,8.88080112751937,8.03657705934608,10.3978377908064,0.072444218497373,0.221934679735756,0.774538163158468,4.24782187640708,0.667889113704194,0.337064645163723,6.72061102166727E-08,1.12972163361435E-07,0.071991683390432,0.227918836872112,0.065246260677066,0.183667019480157,8.88717750126491E-08,7.44803935722691E-08,0.114111210886067,0.397081524142192,0.464072452870669,0.407489653844657,-2349.0464000991,0.488423877886529
