sigma,b1,b2,b3,b4,b5,b6,theta,alpha,L1,L2,wL1,wL2,c1,c2,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.039169982512866,4.70423484978947,4.28538827831426,3.83293474096121,4.44383739718812,4.13105772119979,4.81736207181343,3.85982076316637,0.925657313956226,8.48655280198417,27.7603020183561,1.583531470801,2.05141526323472,0.317670441978875,0.573854460167074,0.575674935581128,2.40150350615477,1.57782704783532,0.258692307173674,5.94887151700411E-08,3.98518192205899E-08,0.082000788958928,0.252373598456506,0.139478049277009,0.161633237936486,4.54827522802889E-08,3.05453198444284E-08,0.105821842828791,0.404219475978768,0.502247039512512,0.519651868999787,-2350.8507146764,0.229313391248832
0.050026397769689,5.094039876703,4.21051533761612,4.54371267674486,4.50719861617092,4.87380932025355,4.98222195451477,2.87624043845915,0.949068040330397,11.6561531465954,12.4404060247051,2.26079759710395,1.4275000754889,0.404911699571057,3.29558408213356,0.345844708403849,4.38359041075221,0.015169978114347,0.208596915279708,4.31193031065253E-08,5.09791355172448E-08,0.217328208053273,0.286514212093149,0.098182929624191,0.091295605929336,3.3771534353556E-08,6.66712871818782E-08,0.098081934479083,0.576880780162685,0.719759701980859,0.363055601794206,-2351.08112333594,0.600521790791641
0.046116666326848,5.30865124894152,4.47542992153451,4.84400856897115,4.92242342673433,5.14766459324662,5.53577058557317,15.3913848439593,0.952135896720038,3.21457927372348,162.544266214163,2.09495762203378,3.17035588298095,0.726627805273459,1.47763147365702,0.203602985752632,0.330986673604611,0.207561251583527,0.261328719475697,8.82106397578605E-08,9.03467291549131E-08,0.152934956544136,0.254802812770728,0.11709493592987,0.143182699684265,5.95017437335043E-08,5.29400036492022E-08,0.070655584596189,0.944416404189632,0.570868882619747,0.395371354098396,-2351.42748786169,0.373705850031894
0.055868869110666,5.15213968440047,4.0117447649742,4.37991052589227,4.26587446504231,4.68707333792462,4.92406600802465,2.76458920404173,0.916309531770785,1.28609192405563,28.319964566173,1.35707027457889,2.42565825554434,0.40012640599794,2.49363016739601,0.266157047783119,1.70652381564214,0.019767710713134,0.073860616880837,1.01254201076943E-07,5.15856188914852E-08,0.218491837653217,0.180928200614886,0.152579846393167,0.199205584411597,6.31722400219038E-08,3.77256235086428E-08,0.174933660308613,0.40756946642141,0.692715067429826,0.350529364902454,-2352.05801964911,0.139562346919811
0.050273085067499,5.30407541169915,4.25540666890179,4.57391902815924,4.82107306598295,4.85896849751005,5.26675028072784,20.5825875856728,0.945419847571158,8.70597765208293,169.800622615381,2.25969753592454,3.0268024467826,0.645320312705748,1.50387361508016,0.22972330568857,0.718056433298577,0.739076250904804,0.120649965360836,8.80245916585251E-08,8.22073072407561E-08,0.078081233236743,0.435704164974541,0.146001682985013,0.084828512493803,6.71815533225846E-08,5.90400567070546E-08,0.134734144495555,0.855113430390783,0.597265209172397,0.345511932139748,-2352.24857153087,0.172650637348924
0.051835514484983,5.00574966228398,4.21382581881273,4.00368968287912,4.43939812114179,4.3704142237095,4.96021122443795,9.70125248000955,0.899630331422006,8.11085056195023,29.2340489588077,2.63958450458538,1.88218336344819,0.50499027497516,0.468477163397085,0.219567826420315,0.650795332392661,0.061873545148848,0.106212188397308,1.27836790142308E-07,7.26904651797867E-08,0.227227834701278,0.150012136365314,0.223538485820417,0.112744500351771,9.52796524706885E-08,7.12182722050462E-08,0.180264487338731,0.559854145825939,0.581493113133708,0.306620107353033,-2353.36672418443,0.175347121209998
0.044159913317364,4.96438588570175,4.32677962217188,4.12880295891761,4.58386847494557,4.7266893555044,4.87368926715193,1.13016096197603,0.94281253985701,15.7330020162163,11.6678367711452,5.9414805892161,4.69281604585241,0.208223202699677,0.799627818402089,0.417437390840166,2.09653624770264,0.36087714565984,0.288275385629871,4.8811073165886E-08,4.05775648548332E-08,0.103879196394029,0.318179418848804,0.095989009908361,0.056891616530253,4.13371765792698E-08,6.7693512450092E-08,0.136785174269355,0.479377129544531,0.436642819693149,0.653292100658017,-2353.63027867887,0.551612336789663
0.044575724492227,5.02948484333817,4.02268791723145,4.22747807320563,4.42441099161652,4.55417466199972,4.99123335876614,1.6555059842516,0.917558068206156,18.7401103439496,219.091072639892,5.76877072630749,6.21468287376026,0.83337212204833,1.77942792268065,0.224348588585992,0.709091374067744,0.437388923413429,0.345272418559558,4.65640396506698E-08,7.09775540621153E-08,0.271211763413935,0.063391946365268,0.079749133335553,0.129841225446717,5.00149125628871E-08,5.89002475098291E-08,0.110533286422216,0.734831951572663,0.648870068113393,0.351564377361545,-2353.79239362153,0.708280041136104
0.058880627752808,4.8798651879477,4.40512269532757,4.08709400310398,4.67889620699302,4.29294722703283,5.27379319704151,1.51707140548588,0.904327820221771,12.0902828352155,157.604803775936,5.05876923501434,7.11442581424468,0.452104388752817,1.17629049136421,0.186744614127922,0.984110574081092,0.850087461683582,0.161859294885819,6.36004320687699E-08,5.54073301322559E-08,0.040739664952008,0.25939464833116,0.064067336079755,0.159150846948083,5.5104466376581E-08,3.63760704530217E-08,0.314787998314876,0.845705736796377,0.445121479924403,0.386279598447311,-2353.82766272613,0.568375975223132
0.061826293700194,5.01269092533234,4.17680254754836,4.16010437965932,3.91963153711674,4.53549691751787,4.33134339047205,0.996065160823912,0.881675877066672,6.29997546632605,25.7635824996568,3.45315425172325,5.65964659225875,0.18483666837513,0.495766048337742,0.462486949058184,2.27300186479837,1.95910977959908,0.200075629996176,5.7570996406484E-08,5.83715129340259E-08,0.113507327078543,0.300483328940848,0.043482669808837,0.214170944463369,5.25515271458759E-08,6.50404478782215E-08,0.128279866177742,0.282357245835747,0.596864685093082,0.276290810584393,-2353.83851766874,0.227183213911084
