sigma,b1,b2,b3,b4,b5,b6,theta,alpha,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.036299844528774,5.58794370504488,5.152869849457,4.00162005418821,5.19012612772238,4.84808898671478,5.13214901906925,0.449383515726866,0.998054152307891,21.305258467371,123.873124938299,6.1017957598211,14.9677346963927,0.013211727101455,0.260964551394109,1.53334739344391,7.0911152290015,1.59830693144161,5.47279905282033,0.140271243772303,8.42674343961205E-08,9.04790306604788E-08,0.223594826909492,0.098911025895306,0.187100684239867,0.185778968306944,1.00749846824856E-07,8.60339395889328E-08,0.164342889345837,0.6162169958082,0.634378514496772,0.461136908351291,-2337.26647316016,0.204409203057511
0.075152399880547,4.54247849845191,4.07222947309981,3.17022653568261,4.22180280170685,4.1098427806385,4.98156049482504,5.46170743774336,0.909141526047084,3.91400697216434,42.4477214297999,1.54270742885257,1.98573784060136,0.486255393268943,2.65407976034807,0.761118880367893,0.147088623706668,4.00552362823855,0.039373811755249,0.062036142188399,5.79910312258242E-08,5.61733958155399E-08,0.269947066966726,0.086032722656159,0.115910879704382,0.217001781668687,6.21189909284808E-08,1.0533009789719E-07,0.249071125202131,0.29186913983141,0.5225140908757,0.343841083328813,-2337.37888516895,0.358778831062227
0.086367319491895,4.86321679610244,3.73575431619628,3.3316872691582,4.12252267570381,4.14723138102993,4.84895254828349,3.12941094761112,0.9064979431937,24.814114836077,44.2812955966213,3.11429341251338,3.18263218418869,0.713049350987234,1.60984905452062,0.553862393910496,0.192202535783413,0.77192164983807,0.631549954154059,0.155709546760385,5.33237883194089E-08,4.41126523251679E-08,0.126326525052605,0.22373099992025,0.096504453973661,0.165679743689644,5.5696121837449E-08,3.00200174430402E-08,0.232048547450875,0.380367326246521,0.437165492089931,0.307026300055903,-2337.75978574716,0.779701742118506
0.039307755895232,6.48751669746594,6.37127993106527,5.5261378233496,6.50898413948485,6.02450979836869,6.46164803577297,0.799616158731461,0.955230967373714,8.58667258657434,29.1302506835765,3.04468067234792,5.5448811322265,0.016794690110608,0.868618899719955,0.089304100493893,0.106580835482842,1.78774724854247,1.59238258097932,0.232337095575275,5.52523316555424E-08,4.06737282726062E-08,0.184294461763725,0.227095846984008,0.040016762156623,0.115062640666687,6.43179022578633E-08,5.37439647834932E-08,0.201192978865754,0.39585315401297,0.363306222749755,0.380398443868114,-2337.89273102106,0.5293859878033
0.134229846066903,4.21458492139174,3.73265690343215,1.83368472534876,2.84365636216862,3.7168694411115,4.40665862445696,0.939031102897888,0.885009425292197,97.4255358614086,13.9893107493646,10.7417342449151,6.2430372370579,0.231742354716882,0.749477813153446,1.71954910686788,0.603211451793431,4.72130573180669,1.04280143098446,0.113270686354756,4.97069819906196E-08,8.66206287802264E-08,0.060101230919314,0.38803496084883,0.111127639684831,0.114872704702931,6.10115368311711E-08,6.90179063154988E-08,0.212592511132284,0.222145622532971,0.532153853862845,0.377358725034356,-2337.95921719473,0.653159760594011
0.086624250791289,4.76934780354551,4.00112696521705,3.82649316548763,3.99261531615913,4.54190520671756,4.56467864202189,1.48071638471892,0.94053906217303,4.66785572840627,22.7100573810177,1.85833488513228,3.78103616869924,0.135757668313866,1.56994361829246,0.535058292752494,0.568808621421702,1.4955878944541,1.03888317694643,0.382472805283585,1.29780742054389E-07,6.6958776018575E-08,0.139677805511011,0.159267109036356,0.076539326384987,0.176201309750022,7.71368731698695E-08,6.30086143488648E-08,0.065841307149033,0.23352956116282,0.518953986826739,0.384590306731733,-2337.97879249673,0.217792766433154
0.097436252517719,4.66974421286296,3.99144698402943,4.21083132540987,4.04311943206962,4.70544234106583,4.92116803956081,6.53395297954973,0.94244756482656,79.9173441177455,110.553466260379,2.92171834378846,3.55781167988793,0.131895963716083,1.98511499967927,0.500814928953882,0.576724062906918,5.56141986865831,0.534323708956859,0.059833830559224,9.69498701494985E-08,1.04177437134205E-07,0.111664393558734,0.161120890774476,0.213376366892278,0.237921125783503,1.10891712938639E-07,5.09017824858786E-08,0.216083029510982,0.342192511623919,0.434461838529101,0.338607929551391,-2338.25717207353,4.06588436775954
0.143840016469908,4.65464721772622,3.274976568269,1.98190609387552,2.27818376706416,3.90396493335862,4.52043831128744,1.15500469918004,0.853743719804186,4.89513169244017,36.0056701200459,1.76373303677215,4.82043092900562,0.010763275352733,1.05518870120691,1.86339451466004,0.169629083141505,3.65130951400084,1.59625466255863,0.251061773150573,6.14758613374218E-08,7.06107774272544E-08,0.090237882138428,0.209062664331551,0.058536056546309,0.177919326419564,6.02540636489376E-08,6.87193281210518E-08,0.213182036353545,0.292250180006756,0.446000999922287,0.373190048815567,-2338.80447169796,5.67744812695544
0.054313858995026,4.64076880088431,3.66092302378684,3.10152808441275,3.80369776128902,3.74528076096836,4.48567894901615,0.768457291085772,0.881707829516443,6.81105415456374,24.0469096991849,4.61843809780525,7.59862515660002,0.100603506723559,0.073154421301532,0.993073217415142,0.336954806109184,3.49268693958572,0.290021388551548,0.152112379936104,5.97021874323055E-08,7.61002260274149E-08,0.081803276460321,0.375830310012145,0.218722342969781,0.094120675890345,6.34052757050227E-08,8.52085631024773E-08,0.077410730315053,0.330217837593014,0.598626492220516,0.385731071061453,-2339.0123875241,0.277228962816437
0.101861590198869,4.48629714507598,3.6256833240167,2.67332874072543,3.57468680191188,3.86338058322674,4.62817511399609,1.28990968060745,0.922988126362863,8.95583894356804,48.6075671195803,1.57953153850581,3.67252678574089,0.070094689201282,1.51070614462239,1.62841722287867,0.818638308534599,4.19933490078482,4.56599200608004,0.201070905009397,7.79093910971725E-08,5.76286872762194E-08,0.215910416557852,0.219846697231571,0.049078294729919,0.202871563325972,4.98327709338698E-08,3.29730552211246E-08,0.111221904801384,0.373589894431891,0.378194828121273,0.442510152005241,-2339.18441017645,1.23928854553683
0.106314456725127,5.48921017052536,3.597630321741,2.05508258739638,3.55472361504268,4.12040436940462,4.50346715939037,0.730747368833853,0.917183754698464,10.838162613906,19.7348922351724,4.27639531914399,7.00644228490396,0.014414367140531,0.879972180995504,1.96752892114797,0.38181668499251,23.5768131222368,6.75289753573358,0.135943837584133,7.00397340634061E-08,6.04719468352731E-08,0.182555391698588,0.291600562960083,0.108186643182186,0.15943787449123,5.86241301232072E-08,4.65706301636763E-08,0.12227545437734,0.399790157457132,0.429359518523424,0.502881826382294,-2339.22418913842,2.02299263961066
0.077092726624368,4.47639479352872,4.09303246247169,2.53791679627391,3.92048466575495,3.98773060634994,4.27334331303978,0.895104984163656,0.935986917617046,3.56963866791475,39.2435058196637,1.25397256771494,5.02228504490977,0.096369851909668,1.41260172724003,1.53771282451161,1.90783156869065,2.13785961548338,8.35991806592058,0.307368949563317,5.33054263994653E-08,7.0206063890552E-08,0.068091728481574,0.378661722613864,0.073369431151111,0.076367711109136,7.38283238109869E-08,4.33217052836705E-08,0.096140216419479,0.260311063195336,0.533397881191818,0.411770540616518,-2339.2587057453,0.922690732959418
0.100207112802431,4.21140846887221,3.50154456989572,1.8674511896728,3.26839994317652,3.87590964430863,4.47297610196453,0.553261766478255,0.903429611262525,8.58416198421873,80.1250422102857,7.27858226503179,17.7723587125425,0.169982813821358,2.04500697778093,1.63614511247068,0.215025268138627,2.28808157145348,1.17761096189205,0.234656348424667,5.93428421098052E-08,5.35090941405892E-08,0.172219817796988,0.170999539156921,0.08954880621782,0.154634648626955,8.18794719621347E-08,5.90749535355384E-08,0.177940585970287,0.328459183168701,0.390507161068478,0.607453985309283,-2339.49770657889,0.449604627055129
0.073122830175229,5.42644894070004,4.30079656487506,3.47156774350143,4.29511231817969,4.51457469947775,4.76149828466155,2.73918330946559,0.927614954483865,4.86809497613253,66.5471199850424,0.479282668483825,1.91777603381572,0.012606936662775,0.479944317400744,1.33332657441644,0.97118297888566,6.35563517655559,2.62381489471041,0.227507426960265,7.0609693538399E-08,6.232817628274E-08,0.068729657598441,0.150589199861901,0.161249985156754,0.2069914270803,5.88665174369229E-08,4.31617937566211E-08,0.184932068376159,0.435178364286521,0.515071627225319,0.413779615491527,-2339.51385684642,0.404481119548069
0.037232098612744,5.70748995966656,5.57141891675104,4.89521797462038,5.42636686444055,5.25213294604417,5.56738835388756,0.524225730817303,0.949207665820693,4.70692775682699,16.9847528480345,5.47638040317665,9.08276938524916,0.183445626539183,0.548765825259646,0.191103860430143,0.46789819810167,5.44186704281197,0.014525090936997,0.247411533833706,3.9527355840786E-08,5.36583651068767E-08,0.053105586867243,0.148843667513762,0.088643135737597,0.121086618296409,5.41258938116078E-08,5.40550831160771E-08,0.340909256384586,0.314900670740576,0.475196119171586,0.340260241373825,-2339.94665883115,0.865595279763852
0.119057104328465,4.42081666636551,2.91326989043012,2.15129180448684,2.99222393301945,3.49710337846943,3.81624206747138,0.627375027177261,0.885128071438181,44.660236712643,16.9805085307387,15.9957215581748,11.4910074805388,0.319897159414588,2.20224900316091,1.62156055564079,0.721008669740319,7.35383259078414,9.12998599525035,0.308562612571109,4.58360667312858E-08,5.97435785459795E-08,0.107951252254326,0.229456989121023,0.044418715172587,0.124148837771079,5.3103134947309E-08,3.05664330263381E-08,0.185461403860663,0.230355635453078,0.593792966642809,0.343529896364356,-2340.07583076421,0.541814703249727
0.070882796378212,5.23791238171654,4.64079644650302,4.2147405911915,4.9579271352802,5.01613993922047,5.79707581285989,1.03672277059941,0.920488724262023,75.7722808531868,66.9827880481296,11.2730607649238,9.06666978582739,0.442140803171488,1.32045194929662,0.390503562663453,0.069233802437384,0.696590249273647,0.280093312480745,0.110691204454816,5.46519924354819E-08,6.70484297341728E-08,0.315939172736446,0.290459197988152,0.0744373042478,0.106010014037793,5.61070729852944E-08,5.98399982002321E-08,0.1024628688875,0.621967169525604,0.456703666340579,0.465158473267672,-2340.21459700814,2.40563343459645
0.105624230050404,3.79982009986516,3.26496251049509,2.01486826296638,3.1606414381714,3.28792310287328,4.48698296405659,3.74639805086614,0.869416342285078,24.6509002800403,214.279839192676,2.55257836013101,3.47334652838113,0.705234750700634,2.20507297816102,1.38814347584313,0.033608103239693,2.53563270796119,2.08000724012305,0.137335415343315,4.45071401735853E-08,6.96065069221707E-08,0.166381014676587,0.335740397956248,0.154821235822011,0.126553222652937,6.54015197928479E-08,4.69886817754532E-08,0.079168487045052,0.323428544770364,0.46500404581802,0.387844693637759,-2340.46437404979,0.553575677608428
0.079559907974282,4.79126359846498,3.57497807650741,3.65934939859185,3.97041373113937,4.38404375211498,4.69942955683112,5.94399825692495,0.895144847957518,41.2626364608697,156.673155152292,3.45465785890855,3.24785153767497,0.726479836086129,1.49760274222296,0.608737088775359,0.130746251046617,0.634278760133349,0.580759561268845,0.130830805692117,5.29297089005745E-08,2.84888174219863E-08,0.230043827461648,0.219878421808469,0.095449593486296,0.077311941376508,3.31170783407633E-08,3.95916406845802E-08,0.246485256047718,0.495158172580272,0.497331479956776,0.391320332194881,-2340.77896055555,0.273702006201366
0.092916832615839,4.75329965581078,3.97209450612995,3.06160075684154,4.49843704126283,4.06156393860755,5.40301323583345,1.58094116410262,0.897354198089251,4.23032990336004,82.5256979936321,1.90099794321507,4.32833177897717,0.183133983928267,1.18448348421175,1.07637958150086,0.014487712975662,6.34182301817102,0.156820964530486,0.198145858220544,4.80160621301988E-08,7.56466068589187E-08,0.189755331582644,0.26836109957738,0.048370633009191,0.116791320212961,5.55010411163301E-08,3.8363656344583E-08,0.178575539869913,0.524368897712691,0.400189442136504,0.361451251184788,-2341.19405683646,0.374362525261695
0.10712574010854,5.56654649377444,3.90370575165876,3.42137814036508,3.50645968251772,5.0127751291267,4.2597227630801,0.710017020160782,0.95349942730946,11.3365863722803,48.4438413387021,3.5843231307276,6.27324083259258,0.031269038844013,4.81192240225877,1.78402930278695,1.23688954167288,5.84417710823004,0.02931394073427,0.214729612973929,5.53381972140056E-08,5.91885544112519E-08,0.132215153827379,0.270506878714588,0.153593843307147,0.078250409194087,5.90975653552098E-08,2.90368305260464E-08,0.150703899321723,0.431333329067003,0.461682859067588,0.429520948804267,-2341.20538306256,0.327296203481573
0.099662804715762,4.22731731457251,3.54963618544785,2.26583571228398,3.51783438710336,3.61849419784303,4.48263075778489,19.2126390023515,0.904100240064256,50.8094324236155,17.4485071227031,2.22240504414013,1.46778176503965,0.237697921115019,2.10357717506449,1.5251130698856,0.753599233872194,48.5213261260972,4.50503318417893,0.120244533326097,5.86653737810045E-08,6.18863981841594E-08,0.259225121663852,0.160647399298112,0.135900038981752,0.172711304568457,4.44840895761418E-08,5.08135401418625E-08,0.151271386312329,0.330527184112528,0.49848388605411,0.359129722345784,-2341.50274110083,0.901487344883654
0.081336201803271,5.29599464056402,3.95731926269382,3.99632865694648,4.64774961687845,4.86220415113529,5.26930819787304,3.52316474986411,0.938251766263165,9.68487127376829,378.32724647763,2.39091170491244,4.54355691085383,0.843907690440099,2.47613753646438,0.459352491969608,0.11223160155933,0.621458584547531,0.46983082653945,0.265219365494132,7.67725967042569E-08,5.66155796378674E-08,0.131258285389922,0.143898962579412,0.113268398067747,0.154715564499579,4.84478074321849E-08,3.46955119247534E-08,0.191639207437713,0.686696830133869,0.463458055738161,0.369563068186609,-2341.62075094068,0.199363425845711
0.070896996856755,4.80896575093949,4.37917592891482,2.5556145636038,3.89861802088749,3.79455218484905,4.72214065688128,1.22661461996089,0.899044824334793,6.23506078285915,49.4640023126654,1.27323649971243,3.80775325446823,0.010112686760432,0.357658778021504,1.67922986087885,1.55155603321103,15.7326570254111,0.949705347311165,0.149463602702604,7.55009645919982E-08,6.21431847461669E-08,0.043038854237983,0.296613629972016,0.082130855074068,0.166803076565154,5.51520251052054E-08,5.47341467131009E-08,0.261949733917854,0.365513040579623,0.643016736621586,0.350301077133077,-2341.8607776966,0.784294597483361
0.079831958976804,4.07973935699234,3.71075215674873,2.70302718281063,3.89757155725423,3.86575394032196,5.0844031192194,6.79859371059931,0.924664279218071,9.13290536115903,71.7313081391193,2.56748082668582,2.97833952294333,0.761804553656655,1.52288201713557,0.909953853331867,0.275255286384724,0.465067675412562,0.401676508905067,0.116551669963792,9.09982242077629E-08,9.44631300891423E-08,0.248609413233796,0.287547212321976,0.079242710744455,0.156406177454461,1.55995437130145E-07,1.25208493208482E-07,0.111642349616235,0.3194259290085,0.501556160421638,0.269353118664215,-2342.00702438278,0.525505646310042
0.055965142580726,5.03819932565573,3.93115210816118,3.3238735936442,3.846555822833,4.35420892871009,4.01611999440177,1.62467211841244,0.932030289850987,2.87646416114849,40.0354237865077,0.702778070625712,2.84367701685488,0.035684413454958,0.911137345397674,1.19284588599183,1.40206719376273,2.86930771506844,3.17947772040761,0.307186037340449,6.30317227073804E-08,4.43281142123257E-08,0.079944367054767,0.270878794787297,0.122334130992876,0.170207511503035,7.36376258659347E-08,5.38470596622896E-08,0.049448923477053,0.259429487585264,0.593538958777754,0.444827232767665,-2342.01931612612,0.391828757128997
0.081978341748807,4.46873553157603,3.08336585577501,2.53331110828691,3.17629472020524,3.88493627257062,3.89677057004561,10.000542681546,0.868599905494034,10.2139349976795,87.3019734849316,1.82711638412266,2.47459676347933,0.586569504077704,1.94454070627713,0.966177110838711,0.303023565558944,1.38021175678502,0.409029913390297,0.10471726051303,8.15694894426123E-08,9.15115426433312E-08,0.25325696192293,0.308546871534695,0.055305091680229,0.173811423811818,1.30756050531571E-07,9.46844801837696E-08,0.104361992015736,0.251432534968213,0.509245712883221,0.313721301514116,-2342.10494323266,0.533042605289196
0.138010278873705,4.56272515732658,3.17455460309697,2.51881123316972,2.56777369950916,4.18234094065343,4.05830960341449,2.57181413861847,0.858152685033916,8.12483051511561,43.8355072000258,1.2040579103371,2.66272172966801,0.008625108455466,0.387574885926286,1.8793612812473,0.335547482093805,7.31808148711599,0.343641914264265,0.048836662121429,5.13282769548144E-08,4.18693928748537E-08,0.100941049656813,0.349359131831442,0.120118554687388,0.151553901425903,5.44307828143828E-08,5.56306902477146E-08,0.229190497017882,0.342945545844018,0.448960700530663,0.338596385025903,-2342.11270430068,0.352593367840001
0.106036285015646,4.12945398558221,2.72934746752989,1.9940787725949,2.83323773285626,3.74568366426465,4.19424506567163,5.11238368065707,0.864813671079228,34.7095122219651,152.912361589538,3.27531816566285,3.01480512126128,1.31404918468348,2.41391796545996,1.37662415131473,0.083906711874087,0.815634699124259,0.952920191754214,0.057865778267012,7.11356252838817E-08,3.28598515736411E-08,0.3220383188287,0.313851809327992,0.13752990831302,0.129160018259461,6.21572265613592E-08,5.17419010303088E-08,0.03955394910921,0.412204218772206,0.509383196633205,0.365124029911616,-2342.11555660247,0.228691340335516
0.068552063680326,4.62160398802573,3.95769323824031,3.59990394004563,4.1178384593486,4.18858406495696,5.23579531616061,7.17224158420448,0.905520717377114,29.4817484193377,51.8460067845005,2.86841240588854,2.56453355199366,0.808536887611821,0.99346541675318,0.420329858442832,0.177223827961532,0.551262194735368,0.75060167965789,0.148551633107039,5.21915432369872E-08,4.58141575474618E-08,0.132995864862669,0.216688220788129,0.101779162806647,0.167592315025148,5.87117469661465E-08,3.04878878191053E-08,0.232392616205033,0.312009765342362,0.631249464234096,0.356922739503265,-2342.70317185262,0.71098975120045
0.090275310397091,4.26126060970876,4.03940123084401,1.6493079125982,3.21763301848011,2.91208983798532,4.98368440804235,21.8685282645403,0.824866795335099,6.50775616875947,97.2136683697061,0.772874578733591,2.08121068495823,0.032732829547901,0.506789767154518,1.86627632905719,0.158588584595628,7.23541526793562,0.63346778176885,0.334455618643606,6.19444993981836E-08,4.67997910262545E-08,0.070062783846599,0.256559501057708,0.074218931955039,0.216661222526295,7.47899145870476E-08,4.37256996035337E-08,0.048041714710849,0.334003925343067,0.559637202103292,0.356664041207903,-2342.77916370234,1.52257841129595
0.070987618688983,4.92084688336396,4.34947132204675,4.02666323838671,4.31060306005945,4.58058532437389,5.19122882353526,1.44648861870565,0.918430982384307,8.98495084201753,95.611038663662,3.80539269866504,5.01223377501555,0.434807344244186,1.80369757942056,0.528277436276883,0.101922985757661,7.09658203885484,4.46734098981862,0.179705544718739,8.49293544595192E-08,8.0359434188394E-08,0.147230440938735,0.21720444759211,0.260743827713607,0.102025543080629,7.28400252627347E-08,6.31901156082476E-08,0.093089894637249,0.434693020315815,0.581370564041739,0.319105523445765,-2342.84897822392,0.393967139120174
0.082081633670455,5.00947584165909,3.92284879025646,3.47186914681257,4.16930734402884,4.31909523985654,4.92855588543865,3.3974468731218,0.867965181709929,113.338690623127,234.077419438974,4.7118815767833,4.46933124474702,0.764066813017446,1.4608036803948,0.497972737505419,0.073354660413309,0.788585649979306,1.17368161144501,0.192856062905914,8.43838574020253E-08,7.90815475968717E-08,0.179267474344565,0.374790073175071,0.053849542672117,0.119750270003431,6.01616155376808E-08,4.12436406132333E-08,0.079486312028242,0.55853451229577,0.385416837078233,0.353000914541758,-2343.1961422454,0.453800589689967
0.129803332128508,4.86564013215519,3.8792568391904,2.02346075681641,3.57078382923557,4.09957132542086,4.12250542363496,1.53803661339009,0.879989112908895,6.62079805474772,68.2122367962178,1.47705458434205,4.01646488537877,0.050715775126073,0.806924085605447,1.85127005468255,0.175299787987942,4.91836841093426,1.1239510752281,0.242074947663135,6.31772149547675E-08,7.23784584908418E-08,0.106779324355998,0.207742939243756,0.060523464976654,0.156286329813847,6.27317481164608E-08,7.6627093642801E-08,0.226592719032095,0.304917775328914,0.470567601103381,0.348178585458886,-2343.22365099275,0.458247375492033
0.07673362194918,4.99541134105168,2.93064175854983,3.35429146811846,3.71514282972273,4.20764216952661,4.07402010916898,2.3845512678332,0.896776736386057,200.573593741569,215.841659373,5.88633695483394,4.93525146976868,0.984946831644683,2.2564657671458,0.743148041006291,0.155028974811824,1.05989879894911,0.886052839932817,0.140958465278433,4.80548281933638E-08,5.66490886810919E-08,0.26941976858354,0.182729503040225,0.107963862064895,0.114809596655904,7.17146709837094E-08,5.94130128216989E-08,0.184118568545402,0.468598578816425,0.550314640431326,0.2975386148503,-2343.70759998975,0.635357349279074
0.100447216187036,4.2206584560442,2.97060012634387,2.68515184297622,2.60657884829893,4.01389615330015,3.88301048216922,0.65003630363047,0.903230152574204,41.5723884573746,18.0832793024987,14.3973437881189,11.6271203958337,0.325836908205135,2.12918851631591,1.44574506024296,0.739575960341733,3.9570970919572,12.4670531968474,0.302251731990603,4.32076598667673E-08,7.22451255402919E-08,0.106010244617431,0.254962751089109,0.047516059727301,0.114632285392081,6.08675544887993E-08,3.45315023814417E-08,0.174626716331632,0.226883110196377,0.546642797039758,0.438285387138374,-2344.03902484846,0.328312528515509
0.065268841200179,4.04146404111865,3.15582465626362,2.66487234850957,3.2901693921833,3.27444986181107,4.56747092486554,2.503616784162,0.881934398842236,303.122922698343,13.5112776590161,5.62577300535037,2.86538886133406,0.238108141264138,0.825565144562424,1.07920209810159,0.419555617881099,0.809440878509817,0.192745178506471,0.14356953106681,5.2062940657951E-08,4.74757676547837E-08,0.097340674499167,0.187604960537334,0.081814522294225,0.218300290605271,7.41436750102403E-08,5.32354059641962E-08,0.271369794079405,0.228269884857401,0.6008590481163,0.390685562091825,-2344.07517986226,0.505166173440121
0.088448387046654,5.00492415358763,3.70038661239845,2.71394582335199,3.38486469489353,4.01077530171779,4.56554614119437,2.54469287995879,0.872322769402023,10.6007609945193,47.17581778678,0.977994425441049,1.72313374193633,0.127352688227299,0.469696698093301,1.53185843510196,0.342050407719222,1.98798123086262,0.170552134953864,0.155341535684856,5.43515595550689E-08,4.70643741817162E-08,0.122876455978327,0.326067532075586,0.056402363046593,0.056987975792487,4.10840142937259E-08,4.79563096999618E-08,0.282323946965895,0.363186818228909,0.45204008713221,0.325986540090858,-2344.11733335351,0.231820848854013
