"","c1","c2","loglik"
"1",0,0,-1678.70513281307
"2",0,0,-1688.5928685513
"3",0,0,-1678.76266017488
"4",0.0512820512820513,0,-1652.19594219466
"5",0.0512820512820513,0,-1648.49608299577
"6",0.0512820512820513,0,-1652.36125205087
"7",0.102564102564103,0,-1629.62499155116
"8",0.102564102564103,0,-1631.3933783871
"9",0.102564102564103,0,-1627.86571255038
"10",0.153846153846154,0,-1617.7508851161
"11",0.153846153846154,0,-1617.88254077625
"12",0.153846153846154,0,-1617.37455517822
"13",0.205128205128205,0,-1605.55005645176
"14",0.205128205128205,0,-1605.01846847557
"15",0.205128205128205,0,-1606.83520088054
"16",0.256410256410256,0,-1598.6129683395
"17",0.256410256410256,0,-1598.04351135736
"18",0.256410256410256,0,-1599.06037931264
"19",0.307692307692308,0,-1592.30653408268
"20",0.307692307692308,0,-1592.86968854952
"21",0.307692307692308,0,-1591.74874685063
"22",0.358974358974359,0,-1587.69375129203
"23",0.358974358974359,0,-1588.22699843932
"24",0.358974358974359,0,-1587.26888156473
"25",0.41025641025641,0,-1583.85230395999
"26",0.41025641025641,0,-1584.79888226415
"27",0.41025641025641,0,-1584.45164174909
"28",0.461538461538462,0,-1582.99230690808
"29",0.461538461538462,0,-1583.32960164269
"30",0.461538461538462,0,-1583.1150172986
"31",0.512820512820513,0,-1583.25158990746
"32",0.512820512820513,0,-1582.26734714379
"33",0.512820512820513,0,-1582.07904993555
"34",0.564102564102564,0,-1581.09175428903
"35",0.564102564102564,0,-1582.13730649607
"36",0.564102564102564,0,-1582.32445871457
"37",0.615384615384615,0,-1582.32398835257
"38",0.615384615384615,0,-1582.57977703384
"39",0.615384615384615,0,-1582.03982631249
"40",0.666666666666667,0,-1582.95397374949
"41",0.666666666666667,0,-1583.56896597634
"42",0.666666666666667,0,-1583.63913621649
"43",0.717948717948718,0,-1584.63707363246
"44",0.717948717948718,0,-1584.65858091547
"45",0.717948717948718,0,-1584.67321311775
"46",0.769230769230769,0,-1587.02715236318
"47",0.769230769230769,0,-1586.3520591809
"48",0.769230769230769,0,-1587.01381257442
"49",0.82051282051282,0,-1588.70650384912
"50",0.82051282051282,0,-1588.0421604852
"51",0.82051282051282,0,-1589.31939140893
"52",0.871794871794872,0,-1590.5936603326
"53",0.871794871794872,0,-1590.37552888922
"54",0.871794871794872,0,-1590.14988681135
"55",0.923076923076923,0,-1593.13177392271
"56",0.923076923076923,0,-1591.84666220878
"57",0.923076923076923,0,-1592.15993698991
"58",0.974358974358974,0,-1593.96011699594
"59",0.974358974358974,0,-1594.6897496214
"60",0.974358974358974,0,-1595.79875284975
"61",1.02564102564103,0,-1595.81779413285
"62",1.02564102564103,0,-1596.82041434567
"63",1.02564102564103,0,-1595.71736903373
"64",1.07692307692308,0,-1599.79566044476
"65",1.07692307692308,0,-1600.46299018727
"66",1.07692307692308,0,-1599.39926831457
"67",1.12820512820513,0,-1602.3853227929
"68",1.12820512820513,0,-1601.37928998218
"69",1.12820512820513,0,-1603.14684657956
"70",1.17948717948718,0,-1603.71602786123
"71",1.17948717948718,0,-1603.72895813265
"72",1.17948717948718,0,-1603.42697211794
"73",1.23076923076923,0,-1605.5732766456
"74",1.23076923076923,0,-1609.28578195059
"75",1.23076923076923,0,-1605.48072935495
"76",1.28205128205128,0,-1607.44643970962
"77",1.28205128205128,0,-1607.99623898048
"78",1.28205128205128,0,-1614.36312777686
"79",1.33333333333333,0,-1613.99869503157
"80",1.33333333333333,0,-1613.03936499021
"81",1.33333333333333,0,-1611.66271083808
"82",1.38461538461538,0,-1611.50741526032
"83",1.38461538461538,0,-1615.8675461036
"84",1.38461538461538,0,-1611.73394901103
"85",1.43589743589744,0,-1608.15220665198
"86",1.43589743589744,0,-1615.98211867874
"87",1.43589743589744,0,-1610.61629449111
"88",1.48717948717949,0,-1616.35330297271
"89",1.48717948717949,0,-1618.38736751685
"90",1.48717948717949,0,-1617.1639772426
"91",1.53846153846154,0,-1623.00401641586
"92",1.53846153846154,0,-1615.94148652679
"93",1.53846153846154,0,-1620.6912229383
"94",1.58974358974359,0,-1622.8301878616
"95",1.58974358974359,0,-1615.6445490194
"96",1.58974358974359,0,-1624.00465117887
"97",1.64102564102564,0,-1619.66285874327
"98",1.64102564102564,0,-1624.25533136096
"99",1.64102564102564,0,-1623.29251343716
"100",1.69230769230769,0,-1629.12559364031
"101",1.69230769230769,0,-1619.31740646707
"102",1.69230769230769,0,-1620.36250251966
"103",1.74358974358974,0,-1622.33839824381
"104",1.74358974358974,0,-1622.55049297046
"105",1.74358974358974,0,-1619.19969263715
"106",1.79487179487179,0,-1626.84739398325
"107",1.79487179487179,0,-1619.74116498013
"108",1.79487179487179,0,-1620.06109891274
"109",1.84615384615385,0,-1625.03623686535
"110",1.84615384615385,0,-1623.68813288628
"111",1.84615384615385,0,-1621.79008690977
"112",1.8974358974359,0,-1629.55884812339
"113",1.8974358974359,0,-1627.60571974134
"114",1.8974358974359,0,-1618.40366731642
"115",1.94871794871795,0,-1617.77582078462
"116",1.94871794871795,0,-1622.14814662014
"117",1.94871794871795,0,-1631.23501797904
"118",2,0,-1624.26890949925
"119",2,0,-1625.01115146016
"120",2,0,-1625.21041355012
"121",0,0,-1680.7332444007
"122",0,0,-1680.42440860488
"123",0,0,-1675.93921932274
"124",0.0512820512820513,0,-1649.7349884956
"125",0.0512820512820513,0,-1650.68358686047
"126",0.0512820512820513,0,-1652.00449758923
"127",0.102564102564103,0,-1630.42380085647
"128",0.102564102564103,0,-1625.92850317435
"129",0.102564102564103,0,-1629.06754989227
"130",0.153846153846154,0,-1613.34486794763
"131",0.153846153846154,0,-1617.58540857873
"132",0.153846153846154,0,-1617.71623519827
"133",0.205128205128205,0,-1606.41163038838
"134",0.205128205128205,0,-1605.52260444155
"135",0.205128205128205,0,-1606.22743559873
"136",0.256410256410256,0,-1597.89106440279
"137",0.256410256410256,0,-1598.42509730265
"138",0.256410256410256,0,-1596.18971949608
"139",0.307692307692308,0,-1592.96599382261
"140",0.307692307692308,0,-1593.52224455235
"141",0.307692307692308,0,-1592.36159363378
"142",0.358974358974359,0,-1586.24948867963
"143",0.358974358974359,0,-1587.80226175562
"144",0.358974358974359,0,-1588.11924993296
"145",0.41025641025641,0,-1584.51524851454
"146",0.41025641025641,0,-1584.71680970781
"147",0.41025641025641,0,-1584.36984323847
"148",0.461538461538462,0,-1583.21034152321
"149",0.461538461538462,0,-1583.13592142901
"150",0.461538461538462,0,-1582.63272778127
"151",0.512820512820513,0,-1581.32918523124
"152",0.512820512820513,0,-1581.32535058258
"153",0.512820512820513,0,-1581.71243612928
"154",0.564102564102564,0,-1581.26453589221
"155",0.564102564102564,0,-1581.98318065458
"156",0.564102564102564,0,-1581.7578710256
"157",0.615384615384615,0,-1582.66192427643
"158",0.615384615384615,0,-1583.27058359416
"159",0.615384615384615,0,-1582.31313220574
"160",0.666666666666667,0,-1583.87393295358
"161",0.666666666666667,0,-1583.78676405727
"162",0.666666666666667,0,-1583.15120827562
"163",0.717948717948718,0,-1584.674422861
"164",0.717948717948718,0,-1585.26995061476
"165",0.717948717948718,0,-1585.29259186938
"166",0.769230769230769,0,-1586.86755446811
"167",0.769230769230769,0,-1586.59748303593
"168",0.769230769230769,0,-1586.49870562596
"169",0.82051282051282,0,-1587.73327444469
"170",0.82051282051282,0,-1588.28295257456
"171",0.82051282051282,0,-1588.38968944021
"172",0.871794871794872,0,-1589.74394315967
"173",0.871794871794872,0,-1590.47054606218
"174",0.871794871794872,0,-1590.15757839298
"175",0.923076923076923,0,-1592.05623199197
"176",0.923076923076923,0,-1592.24409011194
"177",0.923076923076923,0,-1592.60241888575
"178",0.974358974358974,0,-1594.37483503037
"179",0.974358974358974,0,-1594.26785011924
"180",0.974358974358974,0,-1594.5877984301
"181",1.02564102564103,0,-1597.25401479351
"182",1.02564102564103,0,-1597.86717816966
"183",1.02564102564103,0,-1596.00146435759
"184",1.07692307692308,0,-1597.87343936988
"185",1.07692307692308,0,-1597.42246146766
"186",1.07692307692308,0,-1598.36308590024
"187",1.12820512820513,0,-1602.08615072907
"188",1.12820512820513,0,-1599.82297018374
"189",1.12820512820513,0,-1600.08933525051
"190",1.17948717948718,0,-1603.32208449966
"191",1.17948717948718,0,-1601.0805224792
"192",1.17948717948718,0,-1604.47888889992
"193",1.23076923076923,0,-1604.41952886866
"194",1.23076923076923,0,-1607.37798897462
"195",1.23076923076923,0,-1608.13039256392
"196",1.28205128205128,0,-1608.0927746353
"197",1.28205128205128,0,-1606.24077268761
"198",1.28205128205128,0,-1604.88761836006
"199",1.33333333333333,0,-1609.60383662033
"200",1.33333333333333,0,-1610.08873691407
"201",1.33333333333333,0,-1612.90988797625
"202",1.38461538461538,0,-1619.14006419906
"203",1.38461538461538,0,-1614.49744673127
"204",1.38461538461538,0,-1616.00390273367
"205",1.43589743589744,0,-1613.00572585075
"206",1.43589743589744,0,-1609.35302636682
"207",1.43589743589744,0,-1614.96415521943
"208",1.48717948717949,0,-1611.7629639599
"209",1.48717948717949,0,-1616.57013172307
"210",1.48717948717949,0,-1616.47074230132
"211",1.53846153846154,0,-1618.93618575719
"212",1.53846153846154,0,-1618.85412933539
"213",1.53846153846154,0,-1614.16345130725
"214",1.58974358974359,0,-1618.12482624519
"215",1.58974358974359,0,-1617.72181388771
"216",1.58974358974359,0,-1618.34336809026
"217",1.64102564102564,0,-1615.56212582908
"218",1.64102564102564,0,-1617.81454611018
"219",1.64102564102564,0,-1615.31555876699
"220",1.69230769230769,0,-1617.68643806768
"221",1.69230769230769,0,-1621.28970513008
"222",1.69230769230769,0,-1617.19551913653
"223",1.74358974358974,0,-1614.85315525589
"224",1.74358974358974,0,-1623.24989087833
"225",1.74358974358974,0,-1612.21051231934
"226",1.79487179487179,0,-1627.33625478097
"227",1.79487179487179,0,-1624.49030399953
"228",1.79487179487179,0,-1619.7396036263
"229",1.84615384615385,0,-1626.88738985762
"230",1.84615384615385,0,-1616.10201193906
"231",1.84615384615385,0,-1620.46230696419
"232",1.8974358974359,0,-1616.4115283513
"233",1.8974358974359,0,-1626.32966388046
"234",1.8974358974359,0,-1624.98661295467
"235",1.94871794871795,0,-1623.12312489071
"236",1.94871794871795,0,-1627.66648246177
"237",1.94871794871795,0,-1618.10732778
"238",2,0,-1624.53078267851
"239",2,0,-1621.1958684598
"240",2,0,-1626.14547084872
"241",0,0,-1676.03097107872
"242",0,0,-1682.20275460806
"243",0,0,-1682.11072389147
"244",0.0512820512820513,0,-1643.43530554452
"245",0.0512820512820513,0,-1654.11838321734
"246",0.0512820512820513,0,-1653.57595914352
"247",0.102564102564103,0,-1627.91146759341
"248",0.102564102564103,0,-1631.68047960277
"249",0.102564102564103,0,-1628.95137277299
"250",0.153846153846154,0,-1617.11165975
"251",0.153846153846154,0,-1616.60997093985
"252",0.153846153846154,0,-1617.18960172354
"253",0.205128205128205,0,-1605.68931603534
"254",0.205128205128205,0,-1607.33533225754
"255",0.205128205128205,0,-1604.5152227415
"256",0.256410256410256,0,-1598.19336338793
"257",0.256410256410256,0,-1594.90064648726
"258",0.256410256410256,0,-1597.63626176439
"259",0.307692307692308,0,-1591.20681054792
"260",0.307692307692308,0,-1592.5690709461
"261",0.307692307692308,0,-1591.01364881383
"262",0.358974358974359,0,-1587.93801157715
"263",0.358974358974359,0,-1588.10401676691
"264",0.358974358974359,0,-1587.76057438019
"265",0.41025641025641,0,-1583.98600758028
"266",0.41025641025641,0,-1584.3512260716
"267",0.41025641025641,0,-1584.3756438848
"268",0.461538461538462,0,-1582.0150532571
"269",0.461538461538462,0,-1583.65874601799
"270",0.461538461538462,0,-1583.32809987826
"271",0.512820512820513,0,-1582.5202123699
"272",0.512820512820513,0,-1581.55970327871
"273",0.512820512820513,0,-1581.98371409295
"274",0.564102564102564,0,-1582.25477114001
"275",0.564102564102564,0,-1581.36482635676
"276",0.564102564102564,0,-1581.26484097674
"277",0.615384615384615,0,-1582.60396181036
"278",0.615384615384615,0,-1582.79898699893
"279",0.615384615384615,0,-1582.73507193024
"280",0.666666666666667,0,-1583.83330560858
"281",0.666666666666667,0,-1583.55518643636
"282",0.666666666666667,0,-1584.03307827416
"283",0.717948717948718,0,-1584.29751198431
"284",0.717948717948718,0,-1584.42024054515
"285",0.717948717948718,0,-1584.6032875472
"286",0.769230769230769,0,-1587.21259995988
"287",0.769230769230769,0,-1586.80788769154
"288",0.769230769230769,0,-1585.97109176047
"289",0.82051282051282,0,-1588.03926984254
"290",0.82051282051282,0,-1588.40437020668
"291",0.82051282051282,0,-1588.86582440268
"292",0.871794871794872,0,-1591.41143305956
"293",0.871794871794872,0,-1590.42071013496
"294",0.871794871794872,0,-1590.840530834
"295",0.923076923076923,0,-1592.49965685022
"296",0.923076923076923,0,-1592.52756723793
"297",0.923076923076923,0,-1592.89853813617
"298",0.974358974358974,0,-1594.7255020554
"299",0.974358974358974,0,-1594.3324736375
"300",0.974358974358974,0,-1594.4665744479
"301",1.02564102564103,0,-1596.63536812232
"302",1.02564102564103,0,-1595.84711517406
