"","c1","c2","loglik"
"1",0,0,-2374.03000793289
"2",0,0,-2376.95302177063
"3",0,0,-2374.96868731151
"4",0.0512820512820513,0,-2328.56077869023
"5",0.0512820512820513,0,-2327.5839905552
"6",0.0512820512820513,0,-2332.02038766919
"7",0.102564102564103,0,-2301.55704859581
"8",0.102564102564103,0,-2300.79104871821
"9",0.102564102564103,0,-2300.80573364837
"10",0.153846153846154,0,-2283.56053418602
"11",0.153846153846154,0,-2282.59310539237
"12",0.153846153846154,0,-2282.7142293579
"13",0.205128205128205,0,-2269.88576408901
"14",0.205128205128205,0,-2270.57152637599
"15",0.205128205128205,0,-2268.45751405306
"16",0.256410256410256,0,-2259.43710126684
"17",0.256410256410256,0,-2260.75226582869
"18",0.256410256410256,0,-2260.77669277031
"19",0.307692307692308,0,-2252.06351646408
"20",0.307692307692308,0,-2253.39143617296
"21",0.307692307692308,0,-2253.11561344973
"22",0.358974358974359,0,-2245.34730493212
"23",0.358974358974359,0,-2248.73614018455
"24",0.358974358974359,0,-2248.12706474375
"25",0.41025641025641,0,-2244.88509983888
"26",0.41025641025641,0,-2244.41446891362
"27",0.41025641025641,0,-2244.3477545683
"28",0.461538461538462,0,-2241.23783294234
"29",0.461538461538462,0,-2241.33918151648
"30",0.461538461538462,0,-2240.10992414009
"31",0.512820512820513,0,-2240.27470381846
"32",0.512820512820513,0,-2240.63892776925
"33",0.512820512820513,0,-2240.56769334552
"34",0.564102564102564,0,-2239.13870836607
"35",0.564102564102564,0,-2240.3630795631
"36",0.564102564102564,0,-2240.32388283065
"37",0.615384615384615,0,-2239.98636441729
"38",0.615384615384615,0,-2240.79098839872
"39",0.615384615384615,0,-2240.14609560398
"40",0.666666666666667,0,-2241.08974491986
"41",0.666666666666667,0,-2241.94493852662
"42",0.666666666666667,0,-2241.37856268328
"43",0.717948717948718,0,-2243.09048178531
"44",0.717948717948718,0,-2242.31640399736
"45",0.717948717948718,0,-2242.59731332245
"46",0.769230769230769,0,-2244.56504096871
"47",0.769230769230769,0,-2243.58269471026
"48",0.769230769230769,0,-2244.4308205223
"49",0.82051282051282,0,-2245.7684095209
"50",0.82051282051282,0,-2245.52459664035
"51",0.82051282051282,0,-2245.81976461053
"52",0.871794871794872,0,-2247.7131189345
"53",0.871794871794872,0,-2248.26495717845
"54",0.871794871794872,0,-2248.49639621562
"55",0.923076923076923,0,-2248.85708984369
"56",0.923076923076923,0,-2250.14952903781
"57",0.923076923076923,0,-2248.56703603553
"58",0.974358974358974,0,-2251.07971139484
"59",0.974358974358974,0,-2251.71801386315
"60",0.974358974358974,0,-2252.96371280236
"61",1.02564102564103,0,-2253.80453028704
"62",1.02564102564103,0,-2253.68229872815
"63",1.02564102564103,0,-2254.62361228897
"64",1.07692307692308,0,-2256.15910748874
"65",1.07692307692308,0,-2256.0700269846
"66",1.07692307692308,0,-2254.82606286702
"67",1.12820512820513,0,-2259.34539885954
"68",1.12820512820513,0,-2256.82249195928
"69",1.12820512820513,0,-2258.32357873641
"70",1.17948717948718,0,-2260.44911229701
"71",1.17948717948718,0,-2260.91021457256
"72",1.17948717948718,0,-2259.68323158024
"73",1.23076923076923,0,-2264.70723696373
"74",1.23076923076923,0,-2260.47959862081
"75",1.23076923076923,0,-2264.46701332651
"76",1.28205128205128,0,-2267.62881231981
"77",1.28205128205128,0,-2265.28080396624
"78",1.28205128205128,0,-2263.40656704813
"79",1.33333333333333,0,-2268.9127319559
"80",1.33333333333333,0,-2268.61918999017
"81",1.33333333333333,0,-2268.13194536239
"82",1.38461538461538,0,-2272.73440348056
"83",1.38461538461538,0,-2271.76208259483
"84",1.38461538461538,0,-2273.27130802785
"85",1.43589743589744,0,-2272.45243788963
"86",1.43589743589744,0,-2269.12516777312
"87",1.43589743589744,0,-2275.41784246592
"88",1.48717948717949,0,-2272.58062553817
"89",1.48717948717949,0,-2269.39587410236
"90",1.48717948717949,0,-2271.98146408134
"91",1.53846153846154,0,-2270.06879530238
"92",1.53846153846154,0,-2273.83438022007
"93",1.53846153846154,0,-2273.01383944463
"94",1.58974358974359,0,-2268.38111374414
"95",1.58974358974359,0,-2271.47135970846
"96",1.58974358974359,0,-2277.30371059057
"97",1.64102564102564,0,-2280.66504145963
"98",1.64102564102564,0,-2281.66208764134
"99",1.64102564102564,0,-2273.42467375557
"100",1.69230769230769,0,-2269.79633717619
"101",1.69230769230769,0,-2282.03912833585
"102",1.69230769230769,0,-2277.91800221584
"103",1.74358974358974,0,-2281.0395867446
"104",1.74358974358974,0,-2286.19962059429
"105",1.74358974358974,0,-2277.7718774985
"106",1.79487179487179,0,-2274.93498805959
"107",1.79487179487179,0,-2280.54714508744
"108",1.79487179487179,0,-2288.82687276711
"109",1.84615384615385,0,-2277.4336963231
"110",1.84615384615385,0,-2280.1106012921
"111",1.84615384615385,0,-2283.74024179957
"112",1.8974358974359,0,-2273.56805301042
"113",1.8974358974359,0,-2283.47819339571
"114",1.8974358974359,0,-2275.714282659
"115",1.94871794871795,0,-2279.99646255027
