"","c1","c2","loglik"
"1",0,0,-718.965019847779
"2",0,0,-719.551499261884
"3",0,0,-718.879888373131
"4",0.0512820512820513,0,-709.689143550521
"5",0.0512820512820513,0,-709.694346486611
"6",0.0512820512820513,0,-710.271470900579
"7",0.102564102564103,0,-702.332980857011
"8",0.102564102564103,0,-702.771329904703
"9",0.102564102564103,0,-703.012705678613
"10",0.153846153846154,0,-698.115120779554
"11",0.153846153846154,0,-698.209569359849
"12",0.153846153846154,0,-698.140227694887
"13",0.205128205128205,0,-695.17260289817
"14",0.205128205128205,0,-695.340947843289
"15",0.205128205128205,0,-694.915241457188
"16",0.256410256410256,0,-693.531567256347
"17",0.256410256410256,0,-693.510215323678
"18",0.256410256410256,0,-694.404909457926
"19",0.307692307692308,0,-693.676874096659
"20",0.307692307692308,0,-693.679349227473
"21",0.307692307692308,0,-694.083431269418
"22",0.358974358974359,0,-695.670998848042
"23",0.358974358974359,0,-695.23420659031
"24",0.358974358974359,0,-695.11602782125
"25",0.41025641025641,0,-697.503047147382
"26",0.41025641025641,0,-696.727358697351
"27",0.41025641025641,0,-696.972497211446
"28",0.461538461538462,0,-699.46942191031
"29",0.461538461538462,0,-698.987862110529
"30",0.461538461538462,0,-699.236419076107
"31",0.512820512820513,0,-701.668464209373
"32",0.512820512820513,0,-702.157940972381
"33",0.512820512820513,0,-701.913604648876
"34",0.564102564102564,0,-704.814705594095
"35",0.564102564102564,0,-704.634753848181
"36",0.564102564102564,0,-705.233599561007
"37",0.615384615384615,0,-707.874706374994
"38",0.615384615384615,0,-707.427907282007
"39",0.615384615384615,0,-707.608795910043
"40",0.666666666666667,0,-710.454285505492
"41",0.666666666666667,0,-710.770447038069
"42",0.666666666666667,0,-710.565108963573
"43",0.717948717948718,0,-713.216066208692
"44",0.717948717948718,0,-713.724778380007
"45",0.717948717948718,0,-713.807991920173
"46",0.769230769230769,0,-716.740090977477
"47",0.769230769230769,0,-717.985797952451
"48",0.769230769230769,0,-716.757506971547
"49",0.82051282051282,0,-720.242390524252
"50",0.82051282051282,0,-720.244659125458
"51",0.82051282051282,0,-720.70606448127
"52",0.871794871794872,0,-723.064273594605
"53",0.871794871794872,0,-722.134152740774
"54",0.871794871794872,0,-721.643516432293
"55",0.923076923076923,0,-723.726146568807
"56",0.923076923076923,0,-724.47919329746
"57",0.923076923076923,0,-724.310729012447
"58",0.974358974358974,0,-727.462532964664
"59",0.974358974358974,0,-727.77252131117
"60",0.974358974358974,0,-723.993134011134
"61",1.02564102564103,0,-729.69989681023
"62",1.02564102564103,0,-724.413425758517
"63",1.02564102564103,0,-728.588768604111
"64",1.07692307692308,0,-732.0977553279
"65",1.07692307692308,0,-727.7021346084
"66",1.07692307692308,0,-724.210148558236
"67",1.12820512820513,0,-731.086982402341
"68",1.12820512820513,0,-734.542153035045
"69",1.12820512820513,0,-732.987719283173
"70",1.17948717948718,0,-735.938288817714
"71",1.17948717948718,0,-731.261301909109
"72",1.17948717948718,0,-734.921584264247
"73",1.23076923076923,0,-736.712767401824
"74",1.23076923076923,0,-728.320946760215
"75",1.23076923076923,0,-731.960180654109
"76",1.28205128205128,0,-734.940345683164
"77",1.28205128205128,0,-728.487665360499
"78",1.28205128205128,0,-730.935643921794
"79",1.33333333333333,0,-737.473156167753
"80",1.33333333333333,0,-731.161260252333
"81",1.33333333333333,0,-727.312490744072
"82",1.38461538461538,0,-729.492188836518
"83",1.38461538461538,0,-735.695937356365
"84",1.38461538461538,0,-729.479419338047
"85",1.43589743589744,0,-734.250350117138
"86",1.43589743589744,0,-739.540668442103
"87",1.43589743589744,0,-735.6985316805
"88",1.48717948717949,0,-737.779770477261
"89",1.48717948717949,0,-735.818035989074
"90",1.48717948717949,0,-735.246711562537
"91",1.53846153846154,0,-731.307343096867
"92",1.53846153846154,0,-730.476542166804
"93",1.53846153846154,0,-730.400800372215
"94",1.58974358974359,0,-735.774310533616
"95",1.58974358974359,0,-734.979818163752
"96",1.58974358974359,0,-739.841076054142
"97",1.64102564102564,0,-736.928912792231
"98",1.64102564102564,0,-737.195845231007
"99",1.64102564102564,0,-735.107810787679
"100",1.69230769230769,0,-740.677487569598
"101",1.69230769230769,0,-733.511120560961
"102",1.69230769230769,0,-735.613681944776
"103",1.74358974358974,0,-731.596053805773
"104",1.74358974358974,0,-737.107741347023
"105",1.74358974358974,0,-730.510481836987
"106",1.79487179487179,0,-738.787984617048
"107",1.79487179487179,0,-734.870463361262
"108",1.79487179487179,0,-736.474245897437
"109",1.84615384615385,0,-735.483447545552
"110",1.84615384615385,0,-736.136376459957
"111",1.84615384615385,0,-737.083551887741
"112",1.8974358974359,0,-737.133061522226
"113",1.8974358974359,0,-728.473383939917
"114",1.8974358974359,0,-736.120836224096
"115",1.94871794871795,0,-735.782976224821
"116",1.94871794871795,0,-737.321080182953
"117",1.94871794871795,0,-730.471089492443
"118",2,0,-734.178978737063
"119",2,0,-739.181390520006
"120",2,0,-732.702446545327
"121",0,0,-719.265652356664
"122",0,0,-718.755209611237
"123",0,0,-718.6394243262
"124",0.0512820512820513,0,-709.259694906728
"125",0.0512820512820513,0,-709.668403283983
"126",0.0512820512820513,0,-709.430999432122
"127",0.102564102564103,0,-702.755586426828
"128",0.102564102564103,0,-702.082908292653
"129",0.102564102564103,0,-702.945758759093
"130",0.153846153846154,0,-698.192662403734
"131",0.153846153846154,0,-697.782158454754
"132",0.153846153846154,0,-697.978932981622
"133",0.205128205128205,0,-695.584925111688
"134",0.205128205128205,0,-695.20070233572
"135",0.205128205128205,0,-695.253752171297
"136",0.256410256410256,0,-694.341301914856
"137",0.256410256410256,0,-693.552032717064
"138",0.256410256410256,0,-693.328700216061
"139",0.307692307692308,0,-694.029616213974
"140",0.307692307692308,0,-694.730638672399
"141",0.307692307692308,0,-694.074169484563
"142",0.358974358974359,0,-695.495575340316
"143",0.358974358974359,0,-694.68152848101
"144",0.358974358974359,0,-695.126780103083
"145",0.41025641025641,0,-696.61853044144
"146",0.41025641025641,0,-696.803376895132
"147",0.41025641025641,0,-697.035854905136
