"","c1","c2","loglik"
"1",0,0,-2289.45231691016
"2",0,0,-2301.86944247138
"3",0,0,-2297.7686614602
"4",0.0512820512820513,0,-2269.0795523014
"5",0.0512820512820513,0,-2267.25882162331
"6",0.0512820512820513,0,-2267.11153708525
"7",0.102564102564103,0,-2258.95365653241
"8",0.102564102564103,0,-2255.63554352434
"9",0.102564102564103,0,-2255.02128038566
"10",0.153846153846154,0,-2248.51944199739
"11",0.153846153846154,0,-2248.28000862423
"12",0.153846153846154,0,-2246.31758234822
"13",0.205128205128205,0,-2240.85898008237
"14",0.205128205128205,0,-2243.64237387695
"15",0.205128205128205,0,-2243.93809558073
"16",0.256410256410256,0,-2242.41447477456
"17",0.256410256410256,0,-2241.27550580585
"18",0.256410256410256,0,-2243.40435827571
"19",0.307692307692308,0,-2240.81233671018
"20",0.307692307692308,0,-2241.36778363217
"21",0.307692307692308,0,-2242.38862716879
"22",0.358974358974359,0,-2244.42760838341
"23",0.358974358974359,0,-2240.62588422223
"24",0.358974358974359,0,-2242.21118272321
"25",0.41025641025641,0,-2246.32535272755
"26",0.41025641025641,0,-2244.06603963354
"27",0.41025641025641,0,-2244.49103263167
"28",0.461538461538462,0,-2244.84637173461
"29",0.461538461538462,0,-2245.43404351921
"30",0.461538461538462,0,-2243.69148791852
"31",0.512820512820513,0,-2247.7103514913
"32",0.512820512820513,0,-2250.3523348921
"33",0.512820512820513,0,-2250.77143240316
"34",0.564102564102564,0,-2253.75258546798
"35",0.564102564102564,0,-2252.43861529773
"36",0.564102564102564,0,-2252.48745911294
"37",0.615384615384615,0,-2257.22644494179
"38",0.615384615384615,0,-2253.93949389243
"39",0.615384615384615,0,-2255.79080500718
"40",0.666666666666667,0,-2256.88327833017
"41",0.666666666666667,0,-2257.05252640663
"42",0.666666666666667,0,-2258.36397224112
"43",0.717948717948718,0,-2261.80472230483
"44",0.717948717948718,0,-2259.77741376448
"45",0.717948717948718,0,-2260.90852019722
"46",0.769230769230769,0,-2265.60979456384
"47",0.769230769230769,0,-2264.93884974808
"48",0.769230769230769,0,-2263.65716015934
"49",0.82051282051282,0,-2269.58786822362
"50",0.82051282051282,0,-2267.81073081563
"51",0.82051282051282,0,-2268.940595609
"52",0.871794871794872,0,-2270.2657988449
"53",0.871794871794872,0,-2269.45955284838
"54",0.871794871794872,0,-2266.95057852052
"55",0.923076923076923,0,-2268.89880223665
"56",0.923076923076923,0,-2266.85101592354
"57",0.923076923076923,0,-2267.97377745656
"58",0.974358974358974,0,-2272.24880885684
"59",0.974358974358974,0,-2271.86004617721
"60",0.974358974358974,0,-2271.63949432377
"61",1.02564102564103,0,-2270.24598615519
"62",1.02564102564103,0,-2274.68217019358
"63",1.02564102564103,0,-2269.58644568628
"64",1.07692307692308,0,-2277.77287720131
"65",1.07692307692308,0,-2271.99712618283
"66",1.07692307692308,0,-2272.15491869826
"67",1.12820512820513,0,-2269.3883834812
"68",1.12820512820513,0,-2273.69685346246
"69",1.12820512820513,0,-2279.35029956446
"70",1.17948717948718,0,-2273.55333704736
"71",1.17948717948718,0,-2277.21685895272
"72",1.17948717948718,0,-2271.65132473483
"73",1.23076923076923,0,-2267.85386125658
"74",1.23076923076923,0,-2267.27423490688
"75",1.23076923076923,0,-2269.76482985879
"76",1.28205128205128,0,-2272.8351889935
"77",1.28205128205128,0,-2277.24495574136
"78",1.28205128205128,0,-2272.11716702458
"79",1.33333333333333,0,-2280.39484575763
"80",1.33333333333333,0,-2284.45971574038
"81",1.33333333333333,0,-2280.50021322114
"82",1.38461538461538,0,-2282.03483736355
"83",1.38461538461538,0,-2273.93900819302
"84",1.38461538461538,0,-2279.68107305182
"85",1.43589743589744,0,-2279.53135863387
"86",1.43589743589744,0,-2275.11251409742
"87",1.43589743589744,0,-2280.3085904958
"88",1.48717948717949,0,-2276.99000544074
"89",1.48717948717949,0,-2276.56213997312
"90",1.48717948717949,0,-2277.2894461573
"91",1.53846153846154,0,-2268.54223735496
"92",1.53846153846154,0,-2274.28947265919
"93",1.53846153846154,0,-2274.90548225887
"94",1.58974358974359,0,-2269.97912089542
"95",1.58974358974359,0,-2278.60017002409
"96",1.58974358974359,0,-2285.06086609522
"97",1.64102564102564,0,-2275.4278779354
"98",1.64102564102564,0,-2274.92153348385
"99",1.64102564102564,0,-2281.41398341967
"100",1.69230769230769,0,-2275.24043947308
"101",1.69230769230769,0,-2275.55806365388
"102",1.69230769230769,0,-2284.64985285787
"103",1.74358974358974,0,-2275.30232470239
"104",1.74358974358974,0,-2275.48951563586
"105",1.74358974358974,0,-2282.05623545593
"106",1.79487179487179,0,-2283.92749055292
"107",1.79487179487179,0,-2273.08873802521
"108",1.79487179487179,0,-2273.83115605492
"109",1.84615384615385,0,-2284.87520906925
"110",1.84615384615385,0,-2274.74098250059
"111",1.84615384615385,0,-2277.41414869573
"112",1.8974358974359,0,-2275.89617328637
"113",1.8974358974359,0,-2284.68231470438
"114",1.8974358974359,0,-2286.27316292334
"115",1.94871794871795,0,-2278.47880771275
"116",1.94871794871795,0,-2280.90135984723
"117",1.94871794871795,0,-2278.32287237843
"118",2,0,-2272.39719187109
"119",2,0,-2275.54292929454
"120",2,0,-2281.82967382414
"121",0,0,-2297.74460217637
"122",0,0,-2296.42945171837
"123",0,0,-2297.18314583618
"124",0.0512820512820513,0,-2266.76292235661
"125",0.0512820512820513,0,-2269.81312885603
"126",0.0512820512820513,0,-2271.62355448012
"127",0.102564102564103,0,-2250.20554259975
"128",0.102564102564103,0,-2254.63770147185
"129",0.102564102564103,0,-2256.62671294945
"130",0.153846153846154,0,-2244.51480045987
"131",0.153846153846154,0,-2249.41289034611
"132",0.153846153846154,0,-2248.84476108718
"133",0.205128205128205,0,-2242.96908017035
"134",0.205128205128205,0,-2245.29885107037
"135",0.205128205128205,0,-2244.18789969836
"136",0.256410256410256,0,-2239.95137583475
"137",0.256410256410256,0,-2239.50217436733
"138",0.256410256410256,0,-2238.75069440754
"139",0.307692307692308,0,-2240.65819085113
"140",0.307692307692308,0,-2242.18501422056
"141",0.307692307692308,0,-2241.94732031923
"142",0.358974358974359,0,-2243.21976234499
"143",0.358974358974359,0,-2241.1605454874
"144",0.358974358974359,0,-2239.95801529295
"145",0.41025641025641,0,-2242.1710748109
"146",0.41025641025641,0,-2244.42371014946
"147",0.41025641025641,0,-2244.21471415742
"148",0.461538461538462,0,-2245.13436925077
"149",0.461538461538462,0,-2247.14507974227
"150",0.461538461538462,0,-2246.97791290078
"151",0.512820512820513,0,-2248.85752075475
"152",0.512820512820513,0,-2252.23683517705
"153",0.512820512820513,0,-2249.55471656685
"154",0.564102564102564,0,-2253.1992128806
"155",0.564102564102564,0,-2249.58371894943
"156",0.564102564102564,0,-2252.78706526461
"157",0.615384615384615,0,-2255.31081403275
"158",0.615384615384615,0,-2255.02211259255
"159",0.615384615384615,0,-2255.05866125739
"160",0.666666666666667,0,-2259.23607536641
"161",0.666666666666667,0,-2258.90983257307
"162",0.666666666666667,0,-2259.13014801351
"163",0.717948717948718,0,-2260.85378937075
"164",0.717948717948718,0,-2262.00323127356
"165",0.717948717948718,0,-2263.08766833356
"166",0.769230769230769,0,-2261.90229484383
"167",0.769230769230769,0,-2263.07105538188
"168",0.769230769230769,0,-2261.55081050936
"169",0.82051282051282,0,-2267.21919680116
"170",0.82051282051282,0,-2264.88819415912
"171",0.82051282051282,0,-2269.05990433593
"172",0.871794871794872,0,-2272.16445381877
"173",0.871794871794872,0,-2267.21308792343
"174",0.871794871794872,0,-2270.78825752974
"175",0.923076923076923,0,-2268.99520966445
"176",0.923076923076923,0,-2268.99489274717
"177",0.923076923076923,0,-2269.47986566674
"178",0.974358974358974,0,-2272.73953072099
"179",0.974358974358974,0,-2273.331324674
"180",0.974358974358974,0,-2272.43140816277
"181",1.02564102564103,0,-2270.9925999834
"182",1.02564102564103,0,-2274.91628615614
"183",1.02564102564103,0,-2270.79310206974
"184",1.07692307692308,0,-2272.06504006135
"185",1.07692307692308,0,-2275.27014718271
"186",1.07692307692308,0,-2277.87631944039
"187",1.12820512820513,0,-2274.69631778197
"188",1.12820512820513,0,-2275.36196481573
"189",1.12820512820513,0,-2273.89597607491
"190",1.17948717948718,0,-2279.97639110836
"191",1.17948717948718,0,-2275.49038124274
"192",1.17948717948718,0,-2271.03738114995
"193",1.23076923076923,0,-2276.30778343618
"194",1.23076923076923,0,-2274.13978309813
"195",1.23076923076923,0,-2274.48840847695
"196",1.28205128205128,0,-2278.69352046633
"197",1.28205128205128,0,-2273.69460620363
"198",1.28205128205128,0,-2265.9864167798
"199",1.33333333333333,0,-2276.85756631324
"200",1.33333333333333,0,-2278.69026924383
"201",1.33333333333333,0,-2282.56632698399
"202",1.38461538461538,0,-2279.76456573129
"203",1.38461538461538,0,-2274.18290759999
"204",1.38461538461538,0,-2275.15741845538
"205",1.43589743589744,0,-2277.56557669514
"206",1.43589743589744,0,-2271.32551020938
"207",1.43589743589744,0,-2277.26821281613
"208",1.48717948717949,0,-2281.64923893292
"209",1.48717948717949,0,-2283.00272211112
"210",1.48717948717949,0,-2278.15853358954
"211",1.53846153846154,0,-2277.91082529405
"212",1.53846153846154,0,-2275.40251011923
"213",1.53846153846154,0,-2276.83176480169
"214",1.58974358974359,0,-2279.00432838466
"215",1.58974358974359,0,-2283.07066135035
"216",1.58974358974359,0,-2278.22203763526
"217",1.64102564102564,0,-2283.43931607166
"218",1.64102564102564,0,-2279.83777117252
"219",1.64102564102564,0,-2271.64738182735
"220",1.69230769230769,0,-2280.19596311967
"221",1.69230769230769,0,-2274.78866031566
