sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.015082144210693,4.84926388376574,3.48715440857483,0.342927837547722,0.749940974208894,5.58672714336018,4.40613548297226,0.618575485474739,0.9942436549358,0.096355318376065,26.1065301627004,7.42138934468873,7.44889652922795,4.75753325120242,0.047238763675992,1,0.66425766479607,0.760134941665165,0.115865087429985,0.457342701201091,0.307258273503561,1.27739010923984E-07,1.30989784556552E-07,0.226226339096214,0.155186445772326,0.168709646043648,0.064138128336104,5.5796811975336E-08,9.03194361994816E-08,0.078480762403104,0.096577204223888,0.481342124528408,0.306374011761735,-453.409652207925,0.05183382528261
0.013585352453652,5.24551530374432,3.50667792121513,0.289640686313332,2.08120349347904,5.99690323630464,4.47501574245127,6.53687325852482,0.997210208975859,0.075092706793787,23.0284566864907,7.78993478343296,1.18308256829282,0.534063210286718,0.510202899419386,1,0.733063505843207,0.783665247974028,21.2846224136746,8.8951229539941,0.277246544100485,4.14062166246252E-08,3.88052864109243E-08,0.133444923246217,0.034639133199781,0.124531507436389,0.096593012981083,6.27725212837008E-08,3.70711592403598E-08,0.333544698980861,0.116383002189052,0.516936354421197,0.493649069986177,-453.43785272934,0.047354429642451
0.012501615333117,5.48996557445716,3.47043118857463,0.585546262184649,1.23663371003329,6.31946999740883,4.56226609748631,1.56773574797734,0.98915072745765,0.084271214881976,29.8807970533447,12.0608623387475,2.30831885478521,1.06752730456595,0.504807613561279,1,0.791878195115503,0.476283537512164,23.4551363313466,2.38114827571611,0.09517299153691,9.17827706759519E-08,1.29517100926546E-07,0.126211784561889,0.0699213133626,0.27051061264661,0.150121440660003,8.76758092744766E-08,7.70559930807018E-08,0.288061471200313,0.14600647317888,0.487873380999259,0.100378641089844,-454.031921472615,0.041460002162276
0.008144953095446,5.11777204522387,3.81409575060832,0.446884653505104,1.70726962840328,5.51843363621923,4.72819201722831,1.04242548027542,0.98411744443659,0.092539205985511,29.4555954913703,11.3184751798247,3.7116057601303,1.93308496648381,0.795532626703937,1,0.46657783289912,0.58810320003435,2.90106242660554,0.339307034635223,0.216350037446364,4.86131113995087E-08,3.71756710890726E-08,0.220538403251099,0.188520503752789,0.090257729302331,0.048447648660735,5.2897840753633E-08,2.73643778155487E-08,0.23588551153568,0.109622149802261,0.518091618407357,0.584017507991161,-454.093556611687,0.091517930462618
0.009368188480426,5.35405438691724,2.92449439058641,0.521836338049056,1.02396060560303,6.0202882528118,3.95817692869426,0.391807191539783,0.979454858299214,0.087255710877911,28.5329962990995,10.4507900240927,22.6456594341888,11.9783529905498,0.558795973579019,1,0.845929848475039,0.746551619881147,2.53266565747101,5.78030194214952,0.236378609863815,3.27429330868161E-08,3.23895921043388E-08,0.242957067224887,0.136727984496378,0.0763393520223,0.08896090729982,3.53006346602858E-08,3.6851831853272E-08,0.218635941807809,0.120234940756909,0.503334346833592,0.150408502747993,-454.14243287329,0.028073467659074
0.012210379387477,5.55728168606784,3.78022876433393,0.962621631097242,1.01779635152852,6.4556002926318,4.68518375566682,1.20580748824219,0.998419666662174,0.094328570317525,13.7067200430733,12.0470970023222,1.93284395421282,1.80879005598514,0.180537926397285,1,0.492378273318913,0.388167596422977,3.12575665052984,0.83780757582356,0.121432797179384,1.21104332272191E-07,1.05186380104408E-07,0.237064716203684,0.161358905604592,0.239020236396668,0.076129400942632,7.10637113528093E-08,8.75681356760758E-08,0.164993558750481,0.123761858909646,0.468276637873435,0.173158875360702,-454.464036907218,0.078368584739253
0.010533172063491,5.43389188323449,3.15499467237412,0.642359226503697,0.670223867889333,6.37298047093786,4.23987222068984,1.30300060983118,0.993893145348602,0.083996223867988,19.1723814379134,10.7847069953985,2.13266798846801,1.4586534163673,0.457822647652645,1,0.823567708096888,0.806656573050078,10.0850940964824,23.1054408750876,0.0477016336808,5.40209975987779E-08,3.9361953822085E-08,0.276945101654545,0.260818662326841,0.212217346210412,0.059358093404262,5.04967297687164E-08,3.74481570785263E-08,0.142958981395301,0.129015979566304,0.532823447537556,0.665143978895066,-454.565107730401,0.039938880675139
0.019575104481094,5.40436168874152,3.44393349469943,0.463443444427216,1.53898344713633,5.87798610289322,4.43095996335389,0.441390796845196,0.975112577296942,0.101279439111942,16.6096914324571,36.519723057495,13.0836541771971,23.4092033597914,0.215235216747742,1,0.490758654023212,0.389898362226637,1.47641434130718,3.198913547756,0.300958048695795,9.09785380510044E-08,6.34014177821941E-08,0.211831449078045,0.092257430019192,0.084967308482255,0.103471515080504,7.26163381052868E-08,5.63525245642783E-08,0.206513965295392,0.094844836670232,0.54185480839299,0.313419793826749,-454.628520062453,0.038062180925845
0.010832934432721,5.57013739786319,4.24477955806654,0.433922663976442,1.03829329393709,6.09471523458717,4.61378738111892,0.95508672806651,0.960600276531768,0.130758620023523,4.14052610854653,6.82668273564223,1.32411195246481,2.92190065858918,0.089052218401371,1,0.256320721760594,0.062882152105855,1.55864514438665,42.6152907227526,0.215488479740599,7.8134412619537E-08,4.73158057162272E-08,0.299337620325201,0.120251752896438,0.133159693579095,0.164912943162795,4.06135886505941E-08,8.15271439428151E-08,0.066849262704919,0.099188580860867,0.525848500025046,0.824196338191516,-454.757220738312,0.053515531974128
0.019621911918879,5.29152207884491,2.91127413345487,0.295842674217863,1.36820450830707,5.94207267574274,3.79990676653138,0.768844451269543,0.978243841043064,0.081946644781763,24.0906270007244,8.68327805393473,5.53578414037289,3.16976586121736,0.589262959304951,1,0.694046325431845,0.723988472012623,0.950952117490712,12.0750986852998,0.307420121927364,5.63965216532118E-08,6.76449108401297E-08,0.201209711833297,0.06725732775487,0.051544450379897,0.128361743987379,6.66917343143698E-08,6.86327611318978E-08,0.244206384751264,0.094872789776323,0.524525906085136,0.574027647467053,-454.807870669438,0.044894212695106
0.012897148249943,5.24922531921062,3.13743827481235,0.154692716435879,1.04706318853864,5.83172872510671,4.22101370886206,0.657209565756035,0.976259396272737,0.083018699848956,21.8716797915872,19.8521551463739,6.00934418096905,5.57601246752025,0.375289932185629,1,0.873296710957207,0.601452197540731,1.23208026689588,4.3024566268764,0.193234376682143,5.95733655542144E-08,4.22123738737046E-08,0.275357091614375,0.15707624345231,0.104757900724883,0.094081893550359,4.42901521640179E-08,4.85252172870826E-08,0.17549229937482,0.10903520798283,0.554321365307697,0.011705239816223,-454.813007870541,0.060632797935042
0.005803079258985,5.23254505455039,4.55317810016042,0.466961254762382,4.91388068683233,5.02024835431889,4.97431420765653,1.65248818288903,0.949257967181597,0.014794936892695,35.4711538653746,38.1023018057202,2.81281931967825,3.36849077080733,0.178290806527603,1,0.967846636078007,0.515759185648159,2.98446577827337,0.523297473821057,0.248798653653042,8.68957455185821E-08,5.10246375223279E-08,0.239738297581437,0.185526697800609,0.066227988400059,0.142774963427178,5.05717895993266E-08,5.97771286950933E-08,0.116933150868375,0.124068142085887,0.529934948320342,0.106706250850888,-454.981204935155,0.049245203763264
0.010941007114614,5.23538916401926,2.95526105812118,0.275758220678859,1.41352851598165,5.74910303887695,4.22072258378792,0.671788081717985,0.961723096394116,0.086249238927932,18.3028977438879,64.0382599841781,5.07786170651329,11.0333527434628,0.614838555592448,1,0.823100869035952,0.484438776673097,2.38441150454201,7.13595655861605,0.071859708449091,1.01590840374574E-07,7.10329618131208E-08,0.208069110827842,0.099403096385311,0.20327186004519,0.201564969763976,6.8159040505778E-08,7.64929165235536E-08,0.215830937252829,0.114367403252206,0.54448158821712,0.879325790685922,-455.273854028982,0.042519573775029
0.002287508360736,5.31649561394163,3.24594783463689,0.589160724476199,0.767007620614984,6.11807807611972,4.27670158607994,0.766175376765613,0.985157755074674,0.087242221725056,25.1115224988565,13.1857942673163,5.06328409482708,3.22896960003911,0.524657861834268,1,0.784994474344351,0.664957918540113,4.20441638323259,0.256759611529792,0.121361229457832,4.17889169866399E-08,4.86648098450297E-08,0.248203555256365,0.199694979936007,0.16573416810846,0.085701129922941,5.62383101097404E-08,3.58749501926566E-08,0.179304754751409,0.120557713987098,0.503771267481451,0.279311093413125,-455.400739769961,0.015945406863698
0.032723174878521,5.68166408548974,4.13749369386372,0.252942179864721,3.52855143315863,6.15335243896565,4.17311537181728,0.897655941324128,0.96124446293344,0.020209048544577,50.9984712032109,5.73105597194154,6.97363163785899,1.29003802787202,0.129527707986869,1,0.735184647094868,0.662908536634426,3.9690123578167,35.8106205370264,0.222968719235429,9.3094632836667E-08,8.59338379383204E-08,0.130591266949506,0.181551040476942,0.130644352895557,0.131128962455197,7.46950910598477E-08,1.21136749204345E-07,0.203115283127058,0.125311987344372,0.505292044577502,0.639689112741333,-455.432670983543,0.05996546414798
