"month","pop","dpop","month1","month2","month3","month4","month5","month6","y11","y12","y21","y22"
2014.75,8568230.30456344,91868,0.020833333333333,0,0,0.020833333333333,0.479166666666667,0.479166666666667,0.943967435953408,0.957994435207271,0.620226739293917,1.92081452736303
2014.83333333333,8575989.85517599,94308,0.166666666666439,0,0,1.56273850898388e-38,0.166666666666894,0.666666666666667,0.943967435953408,0.957994435207271,0.620226739293917,1.92081452736303
2014.91666666667,8583939.55922639,96432,0.479166666666951,0.02083333333339,0,0,0.020833333333277,0.479166666666382,0.943967435953408,0.957994435207271,0.620226739293917,1.92081452736303
2015,8592053.07404985,98240,0.666666666666667,0.166666666666667,0,0,0,0.166666666666667,0.943967435953408,0.957994435207271,0.620226739293917,1.92081452736303
2015.08333333333,8600304.05698165,99731,0.479166666666951,0.479166666666382,0.020833333333277,0,0,0.02083333333339,0.943967435953408,0.957994435207271,0.620226739293917,1.92081452736303
2015.16666666667,8608666.16535708,100907,0.166666666666439,0.666666666666667,0.166666666666894,1.56789984301514e-38,0,0,0.943967435953408,0.957994435207271,0.620226739293917,1.92081452736303
2015.25,8617113.05651136,101766,0.020833333333333,0.479166666666667,0.479166666666667,0.020833333333333,0,0,0.943967435953408,0.957994435207271,0.620226739293917,1.92081452736303
2015.33333333333,8625618.38777976,102309,1.56617813763129e-38,0.166666666666894,0.666666666666667,0.166666666666439,0,0,0.943967435953408,0.957994435207271,0.620226739293917,1.92081452736303
2015.41666666667,8634155.81649757,102536,0,0.020833333333277,0.479166666666382,0.479166666666951,0.02083333333339,0,0.943967435953408,0.957994435207271,0.620226739293917,1.92081452736303
2015.5,8642699,102447,0,0,0.166666666666667,0.666666666666667,0.166666666666667,0,0.943967435953408,0.957994435207271,0.620226739293917,1.92081452736303
2015.58333333333,8651221.93743642,102055,0,0,0.02083333333339,0.479166666666951,0.479166666666383,0.020833333333277,0.943967435953408,0.957994435207271,0.620226739293917,1.92081452736303
2015.66666666667,8659699.99521252,101370,1.56962280972157e-38,0,0,0.166666666666439,0.666666666666667,0.166666666666894,0.943967435953408,0.957994435207271,0.620226739293917,1.92081452736303
2015.75,8668108.88154801,100394,0.020833333333333,0,0,0.020833333333333,0.479166666666667,0.479166666666667,1.24222906095389,0.976320949775271,0.380525584011244,0.328600882685902
2015.83333333333,8676424.30466266,99127,0.166666666666439,0,0,1.56273850898388e-38,0.166666666666894,0.666666666666667,1.24222906095389,0.976320949775271,0.380525584011244,0.328600882685902
2015.91666666667,8684621.97277624,97568,0.479166666666951,0.02083333333339,0,0,0.020833333333277,0.479166666666382,1.24222906095389,0.976320949775271,0.380525584011244,0.328600882685902
2016,8692677.59410847,95718,0.666666666666667,0.166666666666667,0,0,0,0.166666666666667,1.24222906095389,0.976320949775271,0.380525584011244,0.328600882685902
2016.08333333333,8700566.87687911,93576,0.479166666666951,0.479166666666382,0.020833333333277,0,0,0.02083333333339,1.24222906095389,0.976320949775271,0.380525584011244,0.328600882685902
2016.16666666667,8708265.52930794,91143,0.166666666666439,0.666666666666667,0.166666666666894,1.56789984301514e-38,0,0,1.24222906095389,0.976320949775271,0.380525584011244,0.328600882685902
2016.25,8715749.25961467,88418,0.020833333333333,0.479166666666667,0.479166666666667,0.020833333333333,0,0,1.24222906095389,0.976320949775271,0.380525584011244,0.328600882685902
2016.33333333333,8722993.77601906,85402,1.56617813763129e-38,0.166666666666894,0.666666666666667,0.166666666666439,0,0,1.24222906095389,0.976320949775271,0.380525584011244,0.328600882685902
2016.41666666667,8729974.7867409,82094,0,0.020833333333277,0.479166666666382,0.479166666666951,0.02083333333339,0,1.24222906095389,0.976320949775271,0.380525584011244,0.328600882685902
2016.5,8736667.9999999,78495,0,0,0.166666666666667,0.666666666666667,0.166666666666667,0,1.24222906095389,0.976320949775271,0.380525584011244,0.328600882685902
2016.58333333333,8743055.99314255,74851,0,0,0.02083333333339,0.479166666666951,0.479166666666383,0.020833333333277,1.24222906095389,0.976320949775271,0.380525584011244,0.328600882685902
2016.66666666667,8749148.82002233,71411,1.56962280972157e-38,0,0,0.166666666666439,0.666666666666667,0.166666666666894,1.24222906095389,0.976320949775271,0.380525584011244,0.328600882685902
2016.75,8754963.40361938,68173,0.020833333333333,0,0,0.020833333333333,0.479166666666667,0.479166666666667,1.13271811175089,1.34147416459851,0.607242926716106,0.565624470197045
2016.83333333333,8760516.66691388,65139,0.166666666666439,0,0,1.56273850898388e-38,0.166666666666894,0.666666666666667,1.13271811175089,1.34147416459851,0.607242926716106,0.565624470197045
2016.91666666667,8765825.53288604,62308,0.479166666666951,0.02083333333339,0,0,0.020833333333277,0.479166666666382,1.13271811175089,1.34147416459851,0.607242926716106,0.565624470197045
2017,8770906.924516,59680,0.666666666666667,0.166666666666667,0,0,0,0.166666666666667,1.13271811175089,1.34147416459851,0.607242926716106,0.565624470197045
2017.08333333333,8775777.76478397,57254,0.479166666666951,0.479166666666382,0.020833333333277,0,0,0.02083333333339,1.13271811175089,1.34147416459851,0.607242926716106,0.565624470197045
2017.16666666667,8780454.97667012,55032,0.166666666666439,0.666666666666667,0.166666666666894,1.56789984301514e-38,0,0,1.13271811175089,1.34147416459851,0.607242926716106,0.565624470197045
2017.25,8784955.48315461,53014,0.020833333333333,0.479166666666667,0.479166666666667,0.020833333333333,0,0,1.13271811175089,1.34147416459851,0.607242926716106,0.565624470197045
2017.33333333333,8789296.20721764,51198,1.56617813763129e-38,0.166666666666894,0.666666666666667,0.166666666666439,0,0,1.13271811175089,1.34147416459851,0.607242926716106,0.565624470197045
